ax,ay,az,gx,gy,gz,mx,my,mz,label
-0.03,-0.85,-0.48,40.28,-2.14,-1.53,21.97,6.97,7.52,3
-0.01,-0.89,-0.53,19.78,1.71,-0.85,21.97,6.74,8.75,3
-0.03,-0.84,-0.58,28.75,0.18,0.85,21.78,5.59,9.33,3
-0.03,-0.86,-0.58,26.25,-2.08,-1.04,21.48,5.97,9.16,3
-0.04,-0.84,-0.59,29.30,-0.18,0.92,21.37,4.96,9.40,3
-0.03,-0.79,-0.61,29.79,-2.69,-0.98,21.47,4.10,9.50,3
-0.04,-0.81,-0.62,9.64,-3.05,2.50,21.52,3.64,10.31,3
-0.03,-0.78,-0.62,16.17,-4.39,0.67,21.15,3.69,10.86,3
-0.04,-0.82,-0.64,4.33,-3.36,2.44,21.36,3.76,10.90,3
-0.04,-0.78,-0.63,5.19,-2.50,1.40,21.59,3.39,9.97,3
-0.04,-0.78,-0.62,-0.31,-4.21,3.48,21.78,3.81,10.67,3
-0.04,-0.80,-0.63,7.81,-1.53,0.92,21.50,3.04,10.75,3
-0.04,-0.79,-0.63,2.50,-3.54,2.87,21.44,3.70,10.14,3
-0.02,-0.80,-0.62,13.06,-1.71,-1.46,21.34,3.34,11.11,3
-0.04,-0.80,-0.64,2.14,-2.56,2.20,21.79,3.14,10.03,3
-0.03,-0.79,-0.62,5.55,-3.30,0.61,21.40,3.85,10.64,3
-0.04,-0.81,-0.64,1.10,-2.99,3.17,21.30,3.25,10.96,3
-0.03,-0.80,-0.64,7.08,-2.62,-0.12,21.57,4.24,10.69,3
-0.04,-0.79,-0.64,3.91,-2.81,3.48,21.20,3.10,10.33,3
-0.03,-0.79,-0.63,5.19,-2.69,-0.24,21.69,3.41,10.44,3
-0.04,-0.78,-0.64,4.58,-3.60,3.78,21.37,3.20,10.45,3
-0.04,-0.78,-0.63,6.35,-2.20,-0.98,21.28,3.66,10.80,3
-0.04,-0.78,-0.64,3.85,-3.17,3.36,21.40,3.42,10.29,3
-0.03,-0.78,-0.64,4.76,-2.69,0.49,21.53,2.71,9.79,3
-0.03,-0.80,-0.64,3.85,-3.48,2.32,21.57,3.50,10.79,3
-0.04,-0.79,-0.63,3.72,-3.30,0.67,21.48,3.59,10.84,3
-0.03,-0.79,-0.64,5.80,-2.20,0.79,21.72,3.21,11.02,3
-0.03,-0.80,-0.65,5.98,-2.99,1.40,21.75,3.20,10.85,3
-0.04,-0.76,-0.64,5.07,-2.69,1.28,21.69,3.65,10.86,3
-0.04,-0.79,-0.66,3.23,-3.05,2.44,21.31,2.84,10.58,3
-0.03,-0.77,-0.64,2.81,-2.75,0.31,20.95,3.32,10.78,3
-0.04,-0.79,-0.65,4.21,-2.56,1.28,21.22,3.88,11.05,3
-0.04,-0.78,-0.64,2.99,-3.66,2.08,21.40,3.54,10.84,3
-0.04,-0.79,-0.63,4.39,-3.54,1.10,21.41,3.11,11.34,3
-0.04,-0.76,-0.64,5.07,-2.69,1.77,20.64,3.63,10.55,3
-0.03,-0.80,-0.65,4.33,-3.30,-0.24,21.90,3.75,10.97,3
-0.04,-0.76,-0.63,2.26,-3.48,3.05,21.74,2.71,11.79,3
-0.04,-0.80,-0.66,2.56,-2.69,0.37,21.69,3.16,10.80,3
-0.03,-0.78,-0.63,5.37,-3.54,1.77,21.62,3.59,11.23,3
-0.04,-0.79,-0.66,4.21,-2.14,0.73,21.59,3.41,12.04,3
-0.04,-0.78,-0.64,2.93,-3.91,2.69,21.61,3.36,11.78,3
-0.03,-0.80,-0.64,4.76,-2.99,0.43,21.79,3.52,10.42,3
-0.05,-0.75,-0.64,4.94,-3.17,2.08,21.11,3.14,11.56,3
-0.04,-0.81,-0.65,2.69,-3.42,1.40,21.30,2.75,10.96,3
-0.03,-0.77,-0.63,2.87,-3.23,0.98,22.07,3.19,11.39,3
-0.04,-0.78,-0.64,3.60,-3.05,1.22,21.53,3.31,10.94,3
-0.04,-0.81,-0.65,3.42,-2.56,0.98,21.14,3.92,10.88,3
-0.04,-0.78,-0.64,2.14,-2.99,2.14,21.67,3.53,10.57,3
-0.03,-0.81,-0.65,4.15,-3.30,0.55,21.17,3.94,10.77,3
-0.04,-0.79,-0.63,0.61,-2.62,1.71,21.25,3.43,10.53,3
-0.03,-0.81,-0.64,1.46,-3.91,0.79,21.22,3.56,10.66,3
-0.03,-0.80,-0.62,-1.89,-3.66,1.65,22.06,3.27,10.79,3
-0.03,-0.79,-0.63,1.46,-3.05,1.16,21.53,3.59,10.38,3
-0.03,-0.82,-0.63,-3.91,-2.87,2.14,21.45,4.65,9.63,3
-0.03,-0.79,-0.60,0.00,-3.54,1.40,21.80,4.44,9.80,3
-0.03,-0.83,-0.62,-1.10,-2.08,2.26,21.62,4.14,9.70,3
-0.02,-0.83,-0.61,-0.18,-3.85,1.10,22.07,4.26,9.68,3
-0.03,-0.81,-0.60,0.37,-2.26,1.40,21.29,5.33,10.47,3
-0.03,-0.85,-0.60,2.62,-2.20,0.61,21.29,4.80,10.40,3
-0.03,-0.81,-0.60,-3.05,-2.69,2.87,21.72,4.98,10.17,3
-0.02,-0.84,-0.60,2.93,-2.01,0.85,21.48,5.11,10.07,3
-0.03,-0.82,-0.59,-6.41,-2.87,3.17,21.34,5.58,11.07,3
-0.02,-0.85,-0.57,-6.04,-3.30,2.99,22.06,5.79,9.47,3
-0.03,-0.85,-0.56,-10.56,-3.60,1.83,21.45,6.08,9.28,3
-0.02,-0.86,-0.55,-1.34,-2.32,3.17,21.53,5.96,9.61,3
-0.03,-0.84,-0.56,-7.57,-4.09,3.48,21.74,6.32,9.16,3
-0.01,-0.88,-0.50,-5.13,-5.07,2.50,21.62,6.79,8.15,3
-0.02,-0.86,-0.51,-1.04,-4.09,2.26,21.50,7.19,7.90,3
-0.02,-0.88,-0.53,-5.86,-3.30,2.20,21.92,7.62,9.20,3
-0.01,-0.89,-0.50,-11.11,-4.21,3.54,22.05,7.28,8.26,3
-0.01,-0.88,-0.50,-10.44,-3.66,5.43,21.64,8.14,8.22,3
-0.01,-0.97,-0.49,-19.53,-2.81,4.52,21.46,7.86,7.48,3
0.00,-0.89,-0.43,-23.44,-2.99,6.71,21.95,8.87,8.19,3
0.01,-0.93,-0.43,-2.87,-4.15,1.77,22.27,9.17,6.88,3
-0.01,-0.94,-0.44,-34.97,-4.03,11.72,21.85,9.99,7.24,3
0.01,-0.95,-0.38,-9.95,-3.97,4.03,22.27,10.16,5.63,3
0.01,-0.98,-0.40,-6.04,-5.43,1.53,22.45,10.90,5.08,3
0.02,-0.92,-0.30,-42.24,-5.31,11.72,22.53,11.77,5.08,3
0.03,-0.97,-0.30,-8.06,-4.82,2.93,22.62,11.61,4.69,3
0.03,-0.95,-0.30,-13.61,-5.49,4.94,22.68,12.10,4.83,3
0.02,-1.00,-0.27,-29.42,-4.27,7.26,23.10,12.28,2.98,3
0.04,-0.99,-0.27,-7.45,-5.43,3.72,23.36,12.59,2.86,3
0.04,-1.01,-0.22,-40.53,-5.25,11.72,23.22,13.98,2.36,3
0.06,-1.02,-0.19,-4.15,-3.23,1.40,23.62,14.22,2.54,3
0.05,-0.98,-0.19,-22.89,-3.66,8.91,23.69,13.62,0.98,3
0.06,-1.02,-0.16,-20.20,-3.78,6.53,23.36,14.21,0.73,3
0.06,-0.99,-0.12,-18.92,-5.13,7.39,23.46,14.75,-0.39,3
0.07,-1.05,-0.11,-13.00,-3.23,4.39,24.15,15.27,-1.38,3
0.08,-0.98,-0.08,-13.92,-5.19,4.64,23.60,15.44,-0.72,3
0.08,-1.01,-0.05,-30.58,-2.99,9.03,23.83,15.81,-0.32,3
0.09,-1.00,-0.03,-9.70,-4.46,4.46,24.19,16.30,-2.73,3
0.09,-1.04,-0.02,-9.28,-4.52,4.21,24.10,16.22,-1.46,3
0.09,-0.98,0.01,-18.13,-4.27,7.57,24.72,16.48,-3.34,3
0.10,-1.03,0.01,2.08,-3.85,2.44,24.78,16.69,-2.10,3
0.10,-0.98,0.04,-24.11,-3.17,7.69,24.90,17.15,-2.66,3
0.09,-1.01,0.05,-11.54,-2.38,4.82,24.49,17.36,-4.83,3
0.10,-1.01,0.06,-7.08,-6.10,-2.32,24.72,17.08,-4.49,3
0.10,-0.99,0.08,-9.83,-7.75,-0.79,24.51,17.24,-4.94,3
0.09,-0.98,0.09,-12.63,-8.48,-9.28,24.65,17.94,-5.41,3
0.09,-1.00,0.09,-12.15,-5.92,-5.31,24.46,17.66,-5.52,3
0.07,-0.98,0.13,-33.33,-11.41,-9.83,24.02,17.88,-6.63,3
0.05,-1.00,0.17,-12.33,-10.50,-11.90,23.75,18.23,-6.91,3
0.05,-1.00,0.18,-11.17,-11.90,-13.24,23.68,18.58,-7.80,3
0.01,-0.99,0.20,-4.52,-9.83,-11.60,23.56,18.77,-9.06,3
0.01,-1.00,0.19,23.01,-13.49,-15.01,22.66,18.53,-7.95,3
0.00,-1.02,0.21,14.34,-10.07,-11.66,22.45,18.99,-8.11,3
-0.02,-0.98,0.17,9.89,-9.95,-14.40,21.36,19.07,-7.85,3
-0.04,-1.03,0.20,-0.98,-15.56,-16.85,21.51,18.31,-7.51,3
-0.06,-0.98,0.19,-8.91,-7.63,-9.77,21.13,19.13,-8.11,3
-0.07,-1.00,0.20,9.03,-13.06,-12.70,20.72,18.40,-8.97,3
-0.09,-0.98,0.24,-20.87,-9.83,-7.20,20.45,19.18,-8.63,3
-0.09,-0.97,0.24,-14.16,-7.51,-10.38,20.26,19.03,-11.25,3
-0.11,-0.95,0.26,-25.82,-10.19,-8.36,19.35,20.17,-10.41,3
-0.13,-0.98,0.29,-5.98,-13.06,-13.67,19.25,19.68,-11.60,3
-0.15,-0.94,0.27,4.52,-13.12,-17.21,19.13,19.63,-11.46,3
-0.17,-0.98,0.31,-16.17,-5.68,-5.86,18.69,19.47,-12.65,3
-0.17,-0.94,0.30,19.96,-11.47,-8.79,18.93,20.20,-10.78,3
-0.18,-0.94,0.29,-1.10,-10.44,-7.63,18.48,20.23,-11.36,3
-0.21,-0.97,0.32,-0.31,-7.63,-8.30,18.23,19.60,-12.60,3
-0.19,-0.93,0.30,1.77,-6.04,-6.47,17.48,19.53,-12.35,3
-0.23,-0.97,0.33,-10.62,-6.90,-7.51,17.43,19.59,-12.13,3
-0.21,-0.92,0.33,-4.52,-8.48,-7.51,17.53,19.84,-12.39,3
-0.24,-0.93,0.33,3.23,-8.06,-8.85,16.54,19.84,-12.88,3
-0.26,-0.94,0.33,-20.39,-13.06,-10.01,16.48,19.62,-13.45,3
-0.26,-0.91,0.35,27.04,-14.59,-2.93,16.05,19.96,-13.88,3
-0.27,-0.92,0.32,12.82,-13.49,0.73,16.38,19.90,-13.32,3
-0.29,-0.94,0.34,-7.39,-8.06,2.99,16.75,20.03,-12.73,3
-0.26,-0.90,0.32,-1.40,-13.61,1.04,16.38,19.85,-13.34,3
-0.28,-0.91,0.36,-13.24,-10.74,-0.98,16.60,20.12,-12.85,3
-0.27,-0.88,0.36,-13.24,-9.64,-0.67,16.27,19.74,-15.30,3
-0.29,-0.91,0.38,-15.75,-10.68,-3.11,16.31,20.36,-14.38,3
-0.29,-0.88,0.40,-16.17,-5.55,-1.34,15.73,19.93,-16.20,3
-0.30,-0.87,0.40,-3.54,-7.45,-0.98,16.08,19.85,-16.13,3
-0.30,-0.89,0.41,-7.26,-7.08,1.10,16.00,20.08,-15.76,3
-0.30,-0.86,0.40,-20.87,-5.68,0.37,15.73,20.06,-16.85,3
-0.32,-0.88,0.41,4.76,-6.96,-2.14,16.04,20.68,-15.98,3
-0.31,-0.86,0.40,-17.09,-4.46,-0.49,16.00,20.31,-17.29,3
-0.31,-0.85,0.42,3.23,-5.13,-1.71,15.09,20.46,-17.22,3
-0.32,-0.87,0.43,10.38,-6.16,0.79,15.12,20.06,-16.33,3
-0.32,-0.87,0.41,21.36,-6.10,1.65,15.72,19.47,-15.54,3
-0.31,-0.87,0.41,6.84,-5.19,-0.98,15.03,19.96,-14.76,3
-0.33,-0.87,0.41,4.52,-3.66,-0.49,15.19,20.04,-15.30,3
-0.32,-0.86,0.40,0.12,-4.09,-0.18,15.31,20.73,-15.55,3
-0.34,-0.88,0.42,5.92,-2.56,0.49,14.61,19.98,-15.80,3
-0.31,-0.85,0.40,-1.28,-2.87,-2.14,15.28,19.98,-16.82,3
-0.34,-0.88,0.43,8.42,-2.01,-1.89,15.67,19.97,-15.10,3
-0.33,-0.86,0.41,3.78,-2.69,-0.67,15.38,19.75,-15.84,3
-0.34,-0.87,0.40,5.07,-0.18,-0.85,14.97,19.60,-16.88,3
-0.33,-0.86,0.42,5.25,-0.43,-1.59,15.11,20.15,-16.21,3
-0.34,-0.87,0.41,8.18,-2.44,0.43,15.52,20.10,-16.08,3
-0.34,-0.86,0.41,6.90,-0.37,0.67,15.47,19.63,-15.97,3
-0.33,-0.85,0.40,7.14,-2.69,-2.81,15.01,19.63,-16.65,3
-0.34,-0.88,0.40,19.59,-2.81,-1.89,15.14,19.78,-16.28,3
-0.34,-0.85,0.39,2.87,-0.12,-0.61,14.89,19.47,-15.77,3
-0.34,-0.88,0.40,8.00,2.32,-4.03,14.90,20.03,-15.77,3
-0.34,-0.85,0.38,15.56,0.98,-1.46,14.99,19.60,-15.23,3
-0.36,-0.89,0.36,30.82,1.89,-10.62,14.64,19.70,-14.89,3
-0.37,-0.89,0.34,29.97,1.77,-6.35,14.70,19.93,-13.39,3
-0.35,-0.87,0.33,17.58,3.11,-3.17,14.44,19.74,-13.60,3
-0.36,-0.91,0.33,17.46,0.55,-2.62,14.50,19.69,-12.82,3
-0.37,-0.88,0.31,22.71,1.10,-2.62,14.56,19.24,-12.98,3
-0.37,-0.90,0.29,12.57,8.54,-6.23,14.28,19.15,-13.28,3
-0.37,-0.89,0.29,22.34,2.08,-4.09,13.99,19.12,-12.60,3
-0.38,-0.91,0.27,15.08,1.95,-2.44,13.56,18.69,-10.66,3
-0.39,-0.90,0.28,9.95,0.49,-2.01,13.38,19.07,-10.96,3
-0.37,-0.96,0.26,35.46,-7.14,8.67,13.62,18.90,-11.05,3
-0.32,-0.80,0.34,-6.04,-30.09,53.47,14.18,18.90,-10.75,3
-0.29,-0.87,0.26,-1.71,4.76,6.77,15.21,19.52,-10.71,3
-0.31,-0.92,0.25,7.39,-2.75,-1.22,14.99,19.69,-10.46,3
-0.35,-0.94,0.22,15.08,5.68,4.64,15.39,19.36,-10.38,3
-0.31,-0.89,0.19,9.58,-1.83,1.34,15.56,19.67,-9.83,3
-0.31,-0.96,0.29,5.31,-2.26,-0.92,15.58,19.73,-10.86,3
-0.33,-0.90,0.20,7.14,0.67,2.44,15.36,19.42,-11.71,3
-0.32,-0.97,0.26,-0.18,2.14,-2.87,14.58,19.29,-11.12,3
-0.32,-0.90,0.19,5.25,-1.04,3.30,14.81,19.08,-10.41,3
-0.33,-0.95,0.27,4.76,-4.03,-1.22,14.79,19.80,-10.69,3
-0.31,-0.94,0.26,-4.58,14.83,-0.98,14.38,19.30,-10.62,3
-0.31,-0.92,0.26,6.10,15.50,1.22,15.10,19.12,-10.27,3
-0.33,-0.94,0.23,5.13,21.06,0.61,15.10,19.19,-10.29,3
-0.31,-0.98,0.23,1.53,13.98,-3.48,14.36,19.85,-11.05,3
-0.29,-0.92,0.27,11.11,10.62,2.81,15.19,18.76,-11.25,3
-0.32,-0.92,0.28,11.66,11.78,-0.79,14.12,18.71,-10.28,3
-0.29,-0.92,0.26,17.52,16.30,2.26,14.62,18.95,-9.16,3
-0.29,-0.94,0.27,15.08,12.33,2.62,14.54,19.14,-9.75,3
-0.29,-0.93,0.25,13.37,13.92,-0.24,14.40,18.81,-9.58,3
-0.29,-0.96,0.26,13.98,13.12,0.73,14.34,18.69,-9.14,3
-0.28,-0.93,0.24,8.79,15.93,2.01,13.70,18.23,-9.46,3
-0.28,-0.95,0.25,8.97,9.77,3.36,13.96,18.73,-9.77,3
-0.28,-0.94,0.25,9.09,8.12,2.08,14.50,18.59,-9.89,3
-0.28,-0.95,0.25,7.51,13.43,3.11,14.15,18.58,-9.24,3
-0.26,-0.94,0.27,6.96,13.31,4.27,14.32,18.49,-9.56,3
-0.26,-0.94,0.25,8.79,10.19,2.75,14.23,18.25,-9.52,3
-0.26,-0.96,0.26,7.26,17.58,7.51,14.56,18.46,-9.17,3
-0.24,-0.94,0.26,8.91,10.44,10.86,14.77,18.57,-9.63,3
-0.23,-0.96,0.25,8.67,8.79,11.84,14.61,19.23,-8.87,3
-0.22,-0.96,0.25,5.43,8.48,15.87,14.72,18.51,-9.35,3
-0.18,-0.98,0.27,3.42,11.60,30.09,15.30,18.82,-8.96,3
-0.16,-0.93,0.24,-1.10,12.21,19.90,15.59,18.71,-10.03,3
-0.16,-0.97,0.27,4.21,4.33,8.12,16.05,19.49,-9.41,3
-0.15,-0.97,0.26,4.46,4.03,4.15,15.97,19.26,-9.18,3
-0.14,-0.97,0.27,-1.40,7.69,9.83,16.19,19.13,-9.38,3
-0.13,-0.97,0.27,0.12,7.69,12.27,16.61,18.91,-8.84,3
-0.12,-0.97,0.29,-2.14,10.62,15.87,16.70,19.17,-10.17,3
-0.10,-0.97,0.29,4.70,6.23,12.45,17.50,19.37,-9.57,3
-0.09,-0.97,0.29,2.99,3.78,13.73,17.02,19.46,-10.60,3
-0.07,-0.96,0.29,0.24,7.02,12.82,17.00,19.70,-9.48,3
-0.05,-0.98,0.29,-3.11,8.30,15.81,17.30,19.30,-9.24,3
-0.05,-0.98,0.31,1.65,5.00,16.54,18.04,19.81,-10.13,3
-0.01,-0.94,0.29,-3.05,9.70,20.02,18.81,19.10,-10.07,3
-0.01,-0.98,0.31,-1.04,1.04,15.50,19.12,19.36,-10.12,3
0.01,-0.95,0.31,-0.31,0.73,15.93,19.18,19.71,-10.88,3
0.03,-0.97,0.32,1.28,2.32,17.46,19.63,19.80,-10.07,3
0.04,-0.96,0.33,-0.55,2.44,17.94,19.97,19.62,-11.21,3
0.06,-0.95,0.33,-3.17,1.10,23.62,20.61,19.43,-10.56,3
0.07,-0.96,0.34,1.83,0.92,11.35,21.04,18.90,-10.99,3
0.09,-0.94,0.34,1.40,-1.53,14.28,21.40,19.47,-11.34,3
0.10,-0.97,0.36,2.93,0.79,14.71,21.75,19.53,-11.22,3
0.11,-0.93,0.32,0.98,-0.67,18.49,22.06,19.69,-11.68,3
0.12,-0.95,0.36,3.78,-2.50,14.10,22.55,19.07,-10.90,3
0.13,-0.94,0.33,6.96,-1.77,10.13,22.74,19.10,-10.52,3
0.15,-0.94,0.34,7.20,-5.19,11.96,23.06,18.97,-11.10,3
0.16,-0.93,0.33,5.37,-3.97,10.93,23.46,18.96,-10.88,3
0.16,-0.95,0.34,7.08,-5.13,7.26,23.85,18.48,-11.18,3
0.17,-0.93,0.33,2.99,-2.38,9.09,24.21,18.76,-11.36,3
0.17,-0.95,0.35,-0.92,-5.55,7.14,24.51,18.84,-9.47,3
0.18,-0.93,0.34,-4.21,-2.87,8.12,24.80,19.06,-12.24,3
0.18,-0.92,0.36,-1.16,-3.05,8.06,25.00,18.47,-10.79,3
0.19,-0.94,0.36,2.38,-2.20,9.34,25.02,18.86,-10.91,3
0.20,-0.91,0.35,3.78,-7.45,7.63,25.83,19.24,-11.01,3
0.20,-0.93,0.36,2.44,-5.98,5.86,25.38,18.96,-10.85,3
0.21,-0.92,0.36,-4.27,-4.82,10.93,26.64,18.40,-11.39,3
0.21,-0.92,0.37,1.59,-8.97,10.13,26.16,18.44,-12.18,3
0.22,-0.92,0.37,-0.37,-5.19,11.11,26.76,18.86,-12.13,3
0.22,-0.90,0.37,3.66,-8.00,7.32,26.72,18.20,-12.24,3
0.23,-0.91,0.37,4.94,-7.14,9.28,27.00,18.16,-12.15,3
0.24,-0.91,0.37,2.75,-9.28,9.52,26.81,17.88,-11.67,3
0.24,-0.90,0.39,0.18,-13.24,15.63,27.39,18.18,-12.60,3
0.24,-0.90,0.38,3.72,-11.66,10.80,28.05,18.05,-12.05,3
0.24,-0.89,0.37,7.14,-7.14,14.16,27.82,18.16,-12.32,3
0.26,-0.89,0.38,7.20,-10.25,9.77,28.12,17.85,-11.90,3
0.28,-0.89,0.38,5.13,-8.54,10.99,28.93,17.72,-12.94,3
0.27,-0.89,0.39,5.62,-10.25,8.00,28.48,17.60,-13.16,3
0.28,-0.89,0.37,3.78,-11.66,11.05,29.68,17.90,-12.79,3
0.28,-0.90,0.40,7.87,-12.63,10.25,29.48,17.03,-13.99,3
0.28,-0.89,0.39,7.14,-10.68,8.73,28.94,17.26,-12.10,3
0.28,-0.88,0.40,6.84,-10.19,6.16,29.47,17.36,-13.60,3
0.29,-0.88,0.39,3.11,-9.22,8.36,29.99,17.18,-13.18,3
0.29,-0.89,0.40,5.86,-8.06,6.90,30.16,17.19,-12.99,3
0.30,-0.89,0.39,7.20,-6.96,9.22,30.40,16.91,-13.20,3
0.29,-0.88,0.39,13.67,-10.56,4.58,30.86,17.19,-13.09,3
0.30,-0.89,0.38,12.63,-13.37,5.31,30.77,16.83,-14.17,3
0.29,-0.87,0.37,13.85,-16.91,2.32,30.49,16.44,-12.71,3
0.29,-0.90,0.39,15.26,-18.25,2.26,30.92,16.41,-12.04,3
0.28,-0.89,0.37,12.51,-11.23,3.78,30.98,15.89,-13.21,3
0.29,-0.90,0.37,12.27,-10.50,-0.55,31.04,16.30,-12.78,3
0.27,-0.89,0.35,14.47,-13.24,0.85,30.43,16.44,-11.50,3
0.28,-0.92,0.36,12.94,-11.72,0.31,30.93,16.44,-11.98,3
0.26,-0.90,0.35,18.13,-9.28,-1.95,30.59,16.80,-12.24,3
0.26,-0.93,0.35,13.24,-4.58,3.05,30.43,16.02,-11.62,3
0.27,-0.90,0.33,13.61,-7.45,-0.85,30.63,16.44,-10.74,3
0.26,-0.93,0.33,14.95,-10.68,-0.61,30.37,16.25,-11.44,3
0.26,-0.93,0.31,19.71,-10.13,-2.20,30.33,16.24,-11.63,3
0.26,-0.93,0.31,16.97,-10.99,-1.22,30.57,16.94,-11.89,3
0.24,-0.92,0.29,17.46,-13.06,-3.54,30.51,16.64,-10.19,3
0.24,-0.95,0.29,21.61,-10.07,-3.54,30.96,16.32,-9.80,3
0.23,-0.94,0.26,22.09,-8.00,-4.64,30.44,16.77,-9.99,3
0.23,-0.96,0.25,24.72,-9.95,-4.58,29.98,16.56,-9.81,3
0.22,-0.97,0.22,31.01,-11.41,-4.39,30.07,16.43,-9.63,3
0.21,-0.96,0.20,32.47,-9.70,-6.71,29.90,16.39,-8.56,3
0.20,-0.99,0.18,34.06,-9.95,-7.81,29.80,16.44,-8.37,3
0.19,-0.97,0.15,29.66,-7.57,-6.29,29.47,16.47,-7.67,3
0.18,-0.98,0.13,34.30,-9.22,-12.63,28.74,16.96,-6.34,3
0.16,-1.01,0.09,33.51,-5.13,-11.90,28.33,16.25,-5.64,3
0.16,-1.01,0.07,25.27,-4.09,-5.37,28.45,15.89,-5.60,3
0.14,-0.98,0.04,23.50,-5.92,-8.79,27.92,15.77,-5.15,3
0.13,-1.02,0.04,17.52,-5.49,-8.97,27.75,16.04,-4.36,3
0.13,-1.00,0.03,14.28,-3.85,-6.04,27.66,16.36,-4.14,3
0.11,-1.02,0.00,19.23,-3.36,-11.47,27.29,15.76,-4.20,3
0.10,-1.02,-0.00,14.40,-4.46,-10.50,27.43,15.83,-3.38,3
0.09,-0.99,-0.01,15.38,-4.15,-11.54,26.21,16.22,-2.43,3
0.08,-1.00,-0.02,17.88,-5.07,-15.75,26.39,16.20,-2.61,3
0.06,-1.01,-0.04,14.34,-5.43,-14.71,26.26,15.89,-2.86,3
0.03,-1.01,-0.05,36.13,-6.65,-23.99,26.17,15.81,-2.61,3
0.01,-1.03,-0.07,15.56,-4.88,-11.05,25.05,16.47,-2.06,3
0.00,-1.00,-0.07,9.64,-1.53,-9.16,24.85,16.06,-1.27,3
-0.01,-1.00,-0.08,14.28,-0.06,-20.63,24.23,15.92,-1.59,3
-0.04,-1.04,-0.10,11.41,1.65,-22.22,23.71,16.26,-0.82,3
-0.05,-1.01,-0.09,7.63,-0.61,-11.35,23.21,16.19,-1.51,3
-0.07,-1.01,-0.11,8.97,4.64,-12.39,22.77,16.17,-0.77,3
-0.08,-1.00,-0.11,10.99,0.79,-15.56,22.20,16.19,-1.07,3
-0.11,-1.00,-0.11,-2.26,4.15,-18.55,21.72,16.33,-0.60,3
-0.12,-1.00,-0.10,-3.17,2.69,-15.32,21.30,16.02,-1.34,3
-0.15,-1.00,-0.09,-4.39,3.17,-15.32,21.00,16.16,-1.66,3
-0.15,-1.01,-0.08,-0.67,1.28,-3.85,20.43,16.63,-1.92,3
-0.15,-1.00,-0.08,-2.32,2.44,-2.62,20.67,16.78,-1.95,3
-0.17,-1.01,-0.07,-3.78,3.23,-5.25,19.98,16.37,-1.64,3
-0.17,-0.98,-0.05,-0.98,6.23,-2.62,20.14,16.63,-2.16,3
-0.17,-1.00,-0.06,-0.67,5.68,-1.65,19.74,17.44,-2.51,3
-0.17,-0.98,-0.04,-1.89,8.85,-2.38,19.53,16.96,-2.99,3
-0.19,-1.02,-0.04,-2.69,6.90,-3.72,19.15,17.11,-2.64,3
-0.19,-1.00,-0.03,-1.34,9.09,-5.86,19.31,17.24,-2.70,3
-0.19,-1.01,-0.03,-2.14,8.12,-2.81,18.59,17.20,-2.80,3
-0.20,-1.00,-0.02,-2.20,7.14,-5.13,18.48,16.96,-2.09,3
-0.21,-1.00,-0.01,-2.62,6.04,-4.33,18.49,17.04,-2.98,3
-0.21,-0.99,0.01,-3.78,11.54,-3.85,18.01,16.98,-2.17,3
-0.23,-0.98,0.01,0.67,7.45,-3.85,17.87,16.76,-4.26,3
-0.23,-0.99,0.01,-1.28,8.12,-5.80,17.76,16.89,-3.69,3
-0.24,-0.98,0.05,-0.12,9.52,-3.36,17.32,17.33,-3.44,3
-0.25,-1.03,0.01,-0.98,16.91,-4.64,17.26,17.57,-2.88,3
-0.25,-1.00,0.04,-1.59,16.97,-1.89,16.56,17.21,-3.49,3
-0.24,-0.96,0.07,0.79,13.55,0.31,16.08,17.87,-4.03,3
-0.24,-1.00,0.04,3.60,11.47,0.37,16.25,17.40,-3.94,3
-0.27,-0.99,0.07,-1.10,9.09,-1.46,15.63,17.75,-3.53,3
-0.25,-1.00,0.06,2.75,9.70,-1.16,15.72,17.42,-4.66,3
-0.25,-0.97,0.08,3.30,3.97,1.59,15.99,17.41,-4.33,3
-0.24,-0.97,0.07,0.73,6.84,1.46,15.03,17.40,-4.54,3
-0.25,-0.99,0.09,0.18,8.06,1.95,15.03,17.64,-5.63,3
-0.24,-0.97,0.11,-8.61,10.01,6.35,14.92,17.80,-5.58,3
-0.24,-0.98,0.12,-0.79,7.81,2.69,14.67,17.65,-5.62,3
-0.23,-0.99,0.12,-2.50,10.80,3.97,14.92,18.48,-6.25,3
-0.28,-0.89,0.09,-7.87,16.36,9.77,14.59,18.58,-6.80,3
-0.22,-1.00,0.15,1.89,5.68,6.84,14.72,18.49,-6.48,3
-0.21,-1.00,0.17,7.63,6.10,11.90,14.78,18.93,-6.86,3
-0.19,-0.96,0.13,10.07,8.91,11.23,15.23,18.25,-6.10,3
-0.19,-1.01,0.16,10.50,4.94,13.06,15.82,18.32,-6.02,3
-0.17,-0.97,0.15,11.05,5.43,15.93,15.69,18.59,-5.74,3
-0.16,-1.00,0.13,4.58,9.95,14.89,16.26,18.75,-5.42,3
-0.14,-1.00,0.15,-0.24,4.94,18.68,16.56,18.70,-5.62,3
-0.12,-0.99,0.15,-7.20,7.93,31.62,16.61,18.82,-6.16,3
-0.09,-1.01,0.15,-2.32,1.59,21.24,16.91,18.87,-7.08,3
-0.06,-0.96,0.19,-8.00,1.04,26.79,18.08,19.64,-6.43,3
