ax,ay,az,gx,gy,gz,mx,my,mz,label
0.02,0.08,0.99,7.08,-3.48,1.04,22.31,1.59,-40.19,1
0.25,0.95,0.11,28.02,-3.05,6.84,30.87,-30.69,-28.59,3
-0.95,0.27,0.04,-12.27,-27.89,4.7,-9.39,-4.44,-22.18,4
0.34,0.01,0.92,7.02,-7.26,0.61,30.43,3.06,-36.56,1
0.02,0.12,0.98,5.25,-2.2,0.98,22.49,0.01,-39.84,1
0.02,0.95,-0.24,0.12,-3.54,-5,26.35,-35.44,-18.74,3
-0.05,-0.75,-0.64,4.94,-3.17,2.08,21.11,3.14,11.56,3
0.28,-0.94,0.24,6.35,-2.44,0.43,28.77,17.07,-8.85,3
0.07,0.03,-1.01,2.69,-5.8,1.95,23.95,-22.63,11.11,2
0.29,-0.41,-0.87,7.14,-2.08,0.49,27.22,-9.79,13.18,2
-0.87,-0.18,-0.44,-7.39,-28.08,-9.46,-6.92,7.59,-10.46,4
0.05,0.26,0.94,-26.61,-8.48,2.93,25.42,-5.75,-42.38,1
0.83,-0.65,-0.13,6.23,-5.86,-46.81,41.48,0.63,-0.26,5
0.99,-0.03,0.01,5.25,-4.27,1.46,44.56,-11.98,-3.49,5
-0.02,0.48,0.86,2.56,-3.42,1.46,23.71,-12.28,-42.79,1
-0.15,-0.97,0.26,-2.62,1.95,16.05,16.89,19.3,-9.78,3
0.97,-0.19,-0.04,4.46,-4.15,0.73,44.74,-9.94,-1.43,5
-0.99,-0.08,-0.16,2.99,-2.32,-0.73,-7.57,8.06,-10.67,4
0.81,0.08,0.23,6.77,98.51,4.94,47.51,-12.22,-11.78,5
-0.02,-0.33,-0.95,16.11,6.77,-6.1,21.44,-10.97,13.37,2
0.02,0.13,0.99,4.39,-2.81,1.46,22.88,-0.43,-40.69,1
-1,-0.03,-0.08,5.19,-3.05,1.04,-8.67,-10.1,-25.51,4
0.15,0.24,0.95,4.52,-3.54,1.71,26.81,-4.05,-40.33,1
-0.04,0.06,1,3.91,6.04,1.34,21.64,1.53,-40.49,1
-0.94,-0.28,-0.25,-5.07,-42.66,0.73,-3.76,10.83,-12.24,4
-0.01,-0.01,1,3.91,-3.97,0.92,21.58,3.7,-39.7,1
-0.28,0.93,0.1,17.15,13.92,5.31,17.13,-31.84,-27.26,3
-0.92,0.07,0.4,9.28,-12.08,37.11,-6.04,2.84,-29.52,4
-0.97,-0.07,-0.04,10.13,-4.39,-0.43,-9.35,-2.48,-3.99,4
0,-0.06,-1.01,-6.41,-5.98,2.44,22.68,-19.81,11.36,2
0.07,-0.79,0.6,-17.15,-9.89,-6.16,23.72,18.18,-21.18,3
0.99,-0.09,0.03,3.05,-0.24,3.78,42.64,4.66,-11.11,5
-1,-0.06,0.01,1.16,-1.95,5.07,-7.08,-20.81,-14.09,4
-0.99,0.03,0.06,74.95,10.01,-14.95,-8.73,5.93,-17.16,4
0.05,-0.78,0.63,6.23,-2.56,2.87,23.17,18.01,-20.75,3
-0.86,0.08,-0.51,7.02,3.11,2.69,-9.07,-0.21,-7.79,4
-0.16,0.18,0.97,6.29,3.72,-0.06,18.7,-2.36,-40.94,1
-0.16,-0.06,-1.01,-27.77,-6.47,5.62,19.26,-20.3,12.45,2
-0.02,0.04,1,26.06,-4.39,-0.79,21.42,1.93,-39.97,1
-0.99,-0.09,-0.16,5.07,-1.59,1.28,-7.6,7.85,-10.02,4
0.99,0.02,0.07,12.76,-5.13,1.28,43.04,-6.64,-27.61,5
-1.03,-0.09,-0.08,-65.61,-9.58,0.12,-9.63,-18.09,-14.12,4
-0.01,0.09,-1,4.33,-2.75,1.22,23.18,-24.54,10.63,2
0.07,0.98,-0.07,3.78,-3.3,0.73,23.8,-35.49,-25.06,3
0.22,0.95,-0.02,10.25,16.24,-0.55,29.41,-33.57,-26.37,3
-0.94,-0.23,0.26,6.84,-16.11,44.07,-4.68,9.75,-23.05,4
-0.03,0.03,-1.01,10.5,-3.48,-0.61,22.77,-22.91,10.93,2
0.07,-0.16,-1,6.29,0.31,-1.1,24.51,-17.63,12.72,2
0.99,-0.1,0.02,12.63,-3.17,-1.28,42.88,4.91,-10.28,5
0.94,-0.13,0.23,-30.82,49.87,-24.6,40.04,-4.74,-32.48,5
0.92,-0.07,-0.37,4.58,-9.28,2.69,39.14,-10.41,6.47,5
-0.9,-0.08,-0.03,82.09,-3.23,5.98,-9.38,-15.3,-21.81,4
0.21,0.44,0.86,14.4,-2.75,4.15,29.35,-10.42,-40.54,1
-0.07,-0.28,-0.98,23.13,8.36,-9.64,20.9,-13.26,13.72,2
0,-1.02,-0.07,22.22,-12.21,-15.38,25.04,15.99,-2.59,3
-0.07,0,0.99,4.46,-2.26,1.4,19.86,3.28,-39.39,1
-0.01,0.08,-1.01,8.54,-2.14,0.12,23.35,-24.13,9.62,2
0.11,0.97,-0.12,7.2,-1.46,-1.65,26.25,-35.06,-22.95,3
0,0.1,0.99,2.5,6.84,-0.06,21.78,0.98,-41.05,1
0.03,0.12,0.98,3.05,-2.32,1.46,22.72,-0.06,-40.7,1
-0.02,-1.01,-0.12,2.75,-0.61,1.65,20.34,16.16,-0.22,3
-0.02,-0.01,0.99,4.03,-2.81,4.21,21.42,4.19,-39.62,1
0.98,-0.12,0.05,3.85,-2.2,1.04,46.13,-11,-5.08,5
-0.22,0.96,-0.02,-5.55,-5.86,-5.49,20.12,-34.92,-24.38,3
0.09,-1.02,0.08,-1.53,-2.75,23.44,22.72,17.7,-4.16,3
-0.02,-0.01,0.99,3.91,-2.99,1.46,23.07,1.54,-39.4,1
0.01,0.84,-0.53,-3.11,-0.61,5.86,22.72,-36.76,-11.43,3
0.02,0.06,-1.04,-12.88,2.69,3.91,22.29,-22.75,10.52,2
0.77,0.02,0.62,4.21,-1.77,0,46.68,-12.93,-20.53,5
0.03,0.12,0.99,3.17,-3.48,1.34,22.33,-0.32,-40.04,1
0.97,-0.01,0.13,5.13,-2.44,0.79,42.37,-3.64,-28.37,5
-0.99,-0.08,-0.16,3.72,-3.36,2.75,-7.32,7.62,-10.31,4
-0.9,-0.34,-0.34,28.14,28.69,3.6,-3.66,11.39,-11.87,4
-0.02,0.07,-1.01,5.98,-0.24,2.2,23.32,-24.57,9.88,2
0.95,-0.07,0.1,118.23,31.19,-9.34,47.11,-14,-4.36,5
-0.98,-0.04,-0.13,7.51,11.41,-12.76,-8.97,4.77,-18.4,4
-0.93,0.38,-0.1,-4.09,-3.42,-15.56,-11.57,-7.75,-17.96,4
0.03,0.3,-0.96,35.28,-0.43,-0.06,23.02,-28.37,6.58,2
0.98,-0.03,0.16,19.78,-26.25,-3.11,45.94,-11.83,-6.25,5
-0.31,0.92,0,30.27,18.92,1.77,16.91,-32.4,-26.56,3
-0.34,-0.92,0.26,5.98,-2.44,1.4,12.52,18.23,-9.4,3
-0.88,0.05,-0.11,-1.22,-6.71,-7.26,-9.51,2.19,-20.04,4
-0.01,-0.06,-0.99,12.21,4.46,-8.12,22.63,-20.86,11.98,2
-0.02,0,1,2.44,-2.32,1.04,18.26,5.97,-39.39,1
-0.01,-0.01,1,4.88,-3.05,1.46,21.19,3.87,-39.2,1
-0.02,-0.88,-0.49,-36.93,0.61,4.27,20.89,8.2,8.36,3
0.69,-0.53,0.56,-25.09,30.21,37.84,44.15,2.87,-17.63,5
-0.99,-0.08,0.03,4.15,-3.17,3.23,-9.35,-17.36,-14.75,4
0.76,-0.09,-0.69,7.93,7.14,14.22,31.49,-11.27,10.78,5
0.03,0.1,0.99,6.1,-2.99,1.34,22.19,1.56,-39.25,1
0.81,0.04,0.57,4.33,-4.21,1.59,46.83,-13.84,-18.88,5
-1,-0.06,0.02,1.89,-1.77,-0.06,-6.95,-20.37,-13.31,4
0.26,-0.08,-0.97,28.56,-26.67,6.1,30.44,-21.04,9.89,2
0.99,0.08,-0.05,6.23,-4.33,-3.48,44.91,1.18,-12.95,5
-0.86,0.3,0.44,35.64,-14.1,51.33,-5.02,-4,-32.6,4
0.98,-0.03,0.04,6.47,-3.05,4.03,44.97,-12.01,-3.14,5
-0.92,0,0.4,13.37,-10.44,41.93,-5.66,4.82,-27.98,4
1,-0.02,-0.02,42.91,-8.67,1.34,47.05,-13.87,-3.59,5
-1,0.11,-0.17,7.02,-23.68,-3.23,-10.05,-0.52,-16.91,4
0.8,0.55,-0.06,6.9,-5.55,-2.01,38.66,-25.88,-1.59,5
1.01,-0.08,0.05,7.39,2.62,4.46,46.89,-14.75,-4.44,5
-0.02,0.38,-0.93,2.14,-1.95,0.67,20.96,-29.92,4.44,2
0.98,0.11,0.07,11.72,0.24,-10.86,45.17,-3.28,-6.73,5
-0.14,0.08,0.97,4.94,-2.5,1.16,19.17,0.77,-40.08,1
-1,0.01,-0.02,-45.29,2.44,6.29,-8.69,-1.53,-1.45,4
-0.01,0.05,-1.01,6.04,-2.87,1.53,23.4,-23.5,10.31,2
0.13,0.35,-0.88,38.76,1.53,-1.83,26.73,-29.77,3.58,2
-0.1,-0.45,-0.86,-6.1,-4.64,5.8,20.13,-8.54,14.34,2
-0.91,0.32,0.24,23.99,11.72,20.45,-9.22,-4.24,-26.81,4
-1,0.05,0.01,-3.66,-6.59,2.87,-9.53,3.8,-19.07,4
0.14,0.95,-0.03,4.58,-9.22,20.2,26,-33.11,-25.04,3
0.99,-0.02,0.02,3.3,-2.14,1.59,45.25,-11.62,-3.14,5
-0.02,0.47,0.87,9.46,-2.26,0.79,24.13,-11.71,-41.87,1
-0.01,-0.01,0.99,3.91,-3.05,1.89,23.35,1.48,-39.26,1
-0.01,-0.05,1,1.83,-3.11,-1.83,22.47,2.58,-38.61,1
-0.98,-0.08,0.05,92.9,-3.23,-21.85,-9.56,-17.22,-11.93,4
-0.03,-0.22,-0.96,-25.45,-3.78,4.15,21.89,-15.01,14.32,2
-1,-0.03,-0.08,4.39,-1.1,-0.61,-8.4,-10.24,-25.18,4
0.77,0.04,0.64,5.43,-2.01,4.76,46.57,-13.73,-21.04,5
0.96,-0.28,-0.03,2.01,-3.23,1.53,44.8,-7.93,-2.49,5
0.82,0.34,0.43,2.5,1.16,5,45.32,-20.23,-13.81,5
-0.04,0.41,0.9,4.58,-2.56,0.43,21.64,-9.24,-41.87,1
-0.02,0,1,-0.73,-3.6,0.55,20.53,3.86,-39.28,1
0.19,0.2,-0.96,36.07,12.51,4.82,28.12,-26.61,6.91,2
0.02,-0.05,-1.02,3.78,-4.94,3.17,23.5,-19.89,11.69,2
-0.87,0.03,-0.52,8,-5.98,-23.74,-7.8,2.34,-6.45,4
-0.14,0.07,0.99,3.3,-1.77,0.55,18.79,0.78,-41.11,1
0.99,0.01,0.06,4.33,-3.23,1.65,45.68,-13.22,-4.11,5
0.97,-0.2,-0.05,3.66,-3.91,2.01,45.1,-9.27,-2.84,5
-1.02,-0.11,0.06,65.55,11.96,6.16,-10.01,-17.42,-11.99,4
0.97,-0.21,-0.06,3.85,-2.14,2.26,44.62,-9.01,-1.67,5
0.02,0.01,-1.01,21.12,0.24,1.89,23.47,-21.62,11.4,2
-1.07,0.12,-0.2,-12.57,12.94,29.3,-9.97,0.88,-8.84,4
0.06,-0.01,-1.01,5.62,-2.26,0.98,24.72,-21.12,10.39,2
-0.98,0.35,-0.2,-12.76,6.77,7.26,-10.8,-6.58,-20.5,4
0.04,1.01,-0.08,-0.92,-1.77,-12.33,25.96,-35.11,-22.49,3
-0.11,0.78,-0.61,-0.73,-4.09,-0.61,23.47,-37.21,-8.03,3
-1,-0.05,0.12,26.79,-13.37,-1.28,-9.09,-4.41,-3.67,4
-0.99,-0.06,0.12,-26.31,-17.27,-16.3,-6.98,6.14,-20.41,4
0.15,0.93,0.34,16.11,-6.41,5.74,23.08,-26.95,-35.29,3
0.01,-0.33,-0.96,10.99,-3.17,1.04,22.72,-12.81,14.03,2
-0.99,-0.09,0.09,51.64,-3.72,6.1,-8.7,3.45,-20.04,4
-0.99,0.01,0.02,2.62,-2.99,-1.4,-9.02,-5.87,-3.52,4
0,0.06,0.98,7.87,23.13,-0.85,22.42,1.06,-39.44,1
-0.08,-0.53,-0.9,-2.81,-9.77,8.18,20.37,-6.68,14.49,2
-1.01,0.01,0.04,1.53,-2.93,4.64,-8.95,4.42,-18.96,4
-0.02,-1.01,-0.07,4.88,-2.2,1.53,20.36,16.02,-0.28,3
-1,-0.07,-0.12,8.67,-0.67,1.16,-10.1,-10.29,-22.96,4
-0.98,-0.02,0.09,38.33,-9.16,-4.15,-9.16,4.85,-11.84,4
0.21,-0.05,-0.97,-5.49,-8.67,3.17,27.97,-20.19,9.99,2
-0.91,-0.21,-0.28,8.91,12.21,2.08,-6.24,8.72,-12.92,4
0.98,-0.12,0.05,3.85,-0.61,1.34,46.46,-11.56,-4.35,5
-0.96,0.02,-0.3,25.76,29.79,-1.83,-10.11,2.69,-12.54,4
-1.02,-0.08,-0.12,-26.12,-1.59,2.56,-9.95,-8.61,-25.17,4
-1,-0.13,0.14,-31.49,8.67,-2.32,-11.41,-12.18,-9.08,4
-0.99,0.07,-0.01,61.83,-7.51,9.77,-8.94,-0.29,-9.63,4
-1,-0.07,0.01,3.66,-2.93,3.05,-6.4,-20.53,-14.11,4
-0.05,-0.26,0.96,10.86,-0.98,0.98,20.35,9.56,-35.31,1
0.27,-0.95,0.22,4.03,-2.81,0.43,28.32,18.32,-7.79,3
0.98,-0.04,0.05,95.76,-6.96,13.79,44.91,1.72,-19.48,5
-0.99,-0.05,0.04,-20.81,-41.69,-25.15,-7.6,5.15,-21.23,4
0.99,0.1,-0.03,4.58,-2.38,2.99,44.78,0.79,-12.72,5
-0.96,0.03,0.28,8.42,24.11,-3.91,-6.75,3.74,-26.44,4
-1,-0.17,0.02,0.06,-37.9,13.55,-6.08,7.37,-21,4
-0.25,0.94,0.01,0.37,-32.17,-12.94,19.17,-34.56,-25.44,3
-0.01,0.01,0.99,3.42,-6.71,1.95,21.51,1.78,-40.21,1
0.02,-0.04,-1.01,3.42,6.53,1.1,23.78,-20.56,11.17,2
0.98,-0.2,-0.05,4.27,-2.87,0.43,44.4,-8.41,-1.86,5
0.02,0.07,0.99,3.05,0.24,2.81,23.1,1.17,-39.89,1
0.09,-0.01,0.99,6.84,-9.77,-1.71,24.83,2.22,-39.22,1
-0.23,-0.08,-0.99,0.79,4.33,0.79,16.93,-18.62,12.41,2
-0.89,-0.43,-0.22,1.59,-23.93,-13.49,-1.67,13.83,-13.85,4
-1,-0.07,-0.06,-42.97,0.55,2.2,-9.83,-7.85,-25.28,4
0.12,-0.36,-0.93,-4.09,0.49,-2.99,24.17,-11.8,13.46,2
0.24,-0.12,-0.97,3.3,-1.71,1.34,28.58,-18.79,11.08,2
0.01,0.99,-0.12,4.09,0.55,23.19,22.79,-34.73,-22.84,3
-1,-0.02,0.17,-10.31,-14.1,-16.85,-8.02,5.21,-22.01,4
-1,-0.03,0.19,-6.77,-11.05,-15.5,-7.93,5.88,-21.73,4
0.96,0.25,0.13,48.03,-26.79,3.6,45.73,-11.77,-5.91,5
0.14,0.78,-0.63,2.87,-10.38,2.87,22.22,-36.89,-8.28,3
0.03,-0.09,0.99,8,-5.55,0.67,25.77,2.1,-38.4,1
0.16,0.32,0.93,78.67,-13.73,-6.16,27.5,-6.19,-40.97,1
0.96,-0.02,0.07,-3.54,-0.73,16.36,45.83,2,-13.64,5
0.98,-0.17,-0.03,5.07,-3.85,1.65,44.78,-9.25,-2.98,5
-1,-0.06,0.03,3.72,-1.46,-1.83,-11.57,-15.77,-9.16,4
-0.01,0.98,-0.13,48.4,-4.88,-3.23,22.71,-34.46,-23.58,3
0.27,-0.95,0.18,-2.01,-0.79,9.46,28.33,16.92,-6.09,3
0.98,-0.01,0.1,8,-3.11,0.73,42.44,-3.83,-28.87,5
-0.01,0.09,-1.01,2.26,-2.99,2.26,23.43,-24.23,10.27,2
-1.01,-0.01,0.05,48.52,-0.61,0.98,-10.27,-11.56,-3.88,4
-0.35,-0.06,-0.95,4.88,-2.26,1.53,14.83,-21.07,10.89,2
0.2,-0.93,0.36,2.44,-5.98,5.86,25.38,18.96,-10.85,3
-0.01,0.08,-1.01,4.09,-2.99,1.95,23.77,-24.28,9.46,2
-1.01,-0.04,0.08,111.45,-4.33,-10.62,-9.83,-2.25,-4.83,4
-0.99,-0.09,-0.15,4.09,-2.69,0.92,-7.82,7.56,-9.58,4
-0.98,-0.01,0.11,9.58,9.28,6.41,-8.56,-4.75,-4.8,4
-0.01,0.91,0.32,3.23,-1.53,2.14,23.3,-29.27,-34.25,3
0.05,-0.09,-1.01,28.87,15.56,-0.85,24.58,-19.37,12.79,2
-0.93,0.34,0.13,18.8,21.48,21.55,-10.72,-5.08,-21.42,4
-0.11,0.18,0.97,-15.75,-9.83,7.51,19.79,-2.62,-42.03,1
-0.93,0.37,-0.09,-9.95,-9.58,-12.33,-10.75,-7.08,-18.2,4
-1.01,0.03,-0.01,-44.56,-3.11,2.81,-8.83,-5.51,-2,4
0.24,-0.15,-0.97,3.23,-6.96,0.12,29.05,-18.07,11.66,2
0.98,-0.18,-0.02,4.09,-4.09,2.26,44.8,-9.42,-2.67,5
-0.12,0.99,0.01,2.08,-1.65,11.05,22.6,-33.75,-25.44,3
-0.95,0.28,0.1,-5.31,-14.28,8.42,-9.38,-3.54,-23.35,4
0,0.04,-1.01,4.27,-4.03,1.71,23.33,-23.5,10.51,2
0.19,-0.07,-1,1.89,13.49,3.78,26.93,-19.06,11.55,2
0.04,0.97,-0.11,1.28,-4.94,-8.36,24.35,-35.41,-23.58,3
0.16,0.25,0.96,-2.32,-1.4,-0.67,26.37,-4.42,-40.53,1
0.23,0.27,-0.94,10.13,7.87,5.55,29.14,-29.83,5.4,2
0.25,-0.91,0.33,6.35,-3.17,0.43,28.02,18.01,-11.65,3
0.89,0.4,0.32,-60.3,38.94,26.86,44.64,-15.56,-10.6,5
0.87,-0.7,0.05,13.06,5.49,-11.41,41.63,1.07,-2.31,5
-0.01,0,0.99,6.9,-1.59,-3.91,19.84,4.7,-38.76,1
-0.92,-0.02,0.11,28.5,-5.07,-4.88,-10.12,-4.8,-4.98,4
-0.02,0.08,-1.01,5.86,-2.44,1.16,23.25,-23.72,10,2
0.36,0.94,0.11,-57.86,-61.52,-3.72,33.47,-30.49,-29.83,5
-0.99,0.15,-0.24,-13.18,-31.43,-18.31,-9.81,-1.51,-15.03,4
0.99,-0.21,-0.04,2.01,-3.23,1.71,44.6,-8.41,-2.99,5
0,0.98,-0.12,4.76,-3.42,1.4,22.6,-35.23,-23.9,3
-0.18,-0.03,0.98,3.78,-3.42,0.61,18.88,3.11,-39.5,1
0.99,0.09,0,5.62,-3.36,-0.24,44.87,0.99,-12.95,5
0.06,0.04,0.99,5.62,18.74,-0.18,24.41,1.83,-40.28,1
0.02,0.13,0.98,4.09,-2.93,0.79,22.6,0.01,-40.44,1
0.17,-0.06,-0.98,7.26,14.28,2.5,26.51,-20.09,11.5,2
0.11,0.47,0.86,23.99,-14.77,6.65,27.05,-11.62,-42.52,1
0.13,0.1,0.97,20.2,-6.47,0.31,25.04,0.96,-39.42,1
-0.03,0.93,0.32,13,-4.88,20.57,22.07,-28.85,-34.75,3
-1.06,-0.12,-0.04,-25.76,6.16,-2.08,-9.72,-17.91,-12.55,4
0.11,0.01,0.98,6.96,-6.29,-0.61,24.52,3.1,-38.61,1
-0.1,0.98,0.02,24.78,-13.73,-3.36,21.08,-33.09,-26.76,3
0.03,0.09,1,-10.86,36.13,-3.78,22.45,0.27,-39.71,1
0.37,0,0.92,3.6,-5.62,1.65,30.3,3.36,-36.33,1
-0.22,-0.22,-0.97,2.62,-1.28,0.37,17.33,-15.31,13.55,2
-0.99,0.05,-0.06,3.97,-0.55,-5.31,-8.65,4.27,-14.62,4
0.12,0.89,-0.4,1.34,-3.23,-32.71,26.51,-35.1,-14.58,3
-0.01,-0.01,0.99,3.97,-2.93,1.4,20.67,4.31,-40.04,1
0.78,0.06,0.61,-2.87,24.29,-4.46,46.39,-13.56,-19.09,5
0.24,0.07,0.98,1.34,9.52,3.66,28.47,0.83,-38.83,1
-0.02,0.1,-0.98,2.26,-2.62,-1.65,23.99,-23.66,10.41,2
-0.03,-0.15,-0.94,0.31,-38.88,4.52,22,-17.61,13.24,2
0.62,-0.51,0.59,-18.92,16.05,15.69,44.03,3.71,-19.31,5
0,-1,0.03,-8.18,1.77,11.47,20.32,18.77,-2.01,3
0.22,0.96,-0.01,10.38,9.77,3.97,30.55,-32.81,-26.22,3
-0.24,-0.1,-0.99,4.82,-11.9,7.63,17.42,-18.9,12.24,2
-0.99,-0.07,0.19,-3.91,-9.4,2.08,-8.08,-17.14,-21.74,4
-0.94,-0.29,-0.19,21,33.75,-7.2,-4.66,11.18,-15.1,4
0.02,0.12,0.98,2.69,-2.69,0.85,22.57,-0.83,-41.15,1
0.05,-0.81,0.6,-2.2,-1.83,4.82,23.22,17.93,-20.52,3
-0.08,0.37,-0.92,39.18,-3.97,-1.4,21.59,-30.63,5.76,2
-0.01,-0.01,1.01,12.57,8.91,-34.85,19.93,4.6,-39.65,1
-1,0.02,0.07,14.28,18.86,6.9,-9.03,4.47,-19.89,4
-0.03,-0.01,0.98,66.89,3.91,-2.08,21.73,2.94,-38.42,1
0.17,-0.95,0.35,-0.92,-5.55,7.14,24.51,18.84,-9.47,3
0.23,-0.9,0.35,-3.6,-5.31,-1.83,27.71,18.1,-12.89,3
0.39,0,0.92,3.17,-4.82,1.65,30.71,3.53,-38,1
-0.02,0.08,-1.01,3.97,-2.75,1.77,23.43,-24.06,10.34,2
-0.01,0.08,-1.01,4.27,-2.93,1.4,23.51,-23.89,9.89,2
-0.02,0.08,-1,5.19,-2.32,0.92,22.73,-24.41,9.78,2
-0.34,-0.92,0.27,2.5,-1.46,2.32,12.15,18.49,-8.72,3
-0.34,-0.92,0.26,6.1,-3.6,2.38,12.22,18.13,-9.53,3
0,0.98,-0.12,6.41,-3.6,1.04,22.62,-35.02,-22.85,3
0.1,1,-0.14,0.98,-0.49,-0.12,24.18,-35.71,-24.69,3
-1.05,-0.15,0.1,44.43,8.48,-12.39,-9.77,-3.44,-5.57,4
0.16,0.25,-0.97,-41.44,-11.66,-5.07,23.83,-27.36,6.69,2
0.01,0.93,-0.33,15.32,14.95,19.65,24.44,-34.84,-15.99,3
-0.13,-0.11,-0.97,17.03,-26.31,11.72,19.49,-18.57,13.56,2
-0.1,0.01,0.99,2.75,-3.91,2.01,18.96,2.82,-40.33,1
0.7,-0.32,-0.62,-11.72,-18.31,-40.83,28.97,-3.78,11.19,5
-0.02,-0.01,1,3.91,-2.62,1.65,20.95,3.78,-39.42,1
-0.95,-0.21,-0.24,12.33,18.8,6.71,-6.38,9.45,-14.37,4
-0.04,-0.79,-0.64,3.6,-2.08,1.53,20.34,3.87,11.71,3
-0.04,-0.8,-0.65,7.57,-3.05,1.1,20.46,4.25,11.85,3
-0.13,0.12,0.99,-11.05,6.53,0.31,19.29,-1.15,-41.78,1
0.2,0.06,0.98,2.56,-3.48,0.79,29.85,-1.15,-38.78,1
0.02,-0.11,1,14.1,-6.59,2.62,25.2,2.71,-38.32,1
0.96,0.15,-0.34,27.28,72.63,25.09,41.35,-15.97,2.76,5
1,-0.06,0.02,-1.16,1.71,1.59,45.19,-12.22,-4.2,5
-0.27,-0.05,-1,5.19,-0.79,-2.38,16.65,-21.74,12.9,2
-0.01,-0.01,0.99,4.52,-3.05,-9.58,21.42,3.96,-39.61,1
-0.88,-0.15,-0.44,25.51,14.04,48.46,-7.62,6.02,-10.11,4
0.86,-0.59,0.03,8.24,4.27,-4.64,41.54,1.86,-3.53,5
-0.11,0.04,-0.99,-0.18,10.31,1.04,19.58,-23.01,10.79,2
-0.03,0.09,-1,7.57,-2.99,0.37,23.91,-25.35,10.56,2
0.79,-0.17,0.6,-51.27,-5.98,44.98,46.88,-7.45,-19.06,5
0.87,-0.03,0.35,-8.42,-20.14,60,47.38,-12.63,-12.84,5
0.98,-0.03,0.07,2.62,0.37,1.59,45.09,-11.58,-3.11,5
-0.36,-0.06,-0.94,4.39,-3.78,0.73,14.89,-21.18,12.54,2
-0.18,-0.03,0.97,5.13,-3.72,1.16,18.87,2.77,-40.26,1
-0.98,-0.07,-0.09,2.81,2.32,54.26,-7.91,5.32,-18.7,4
-0.07,0,1,2.93,0.85,0.79,20.28,3.14,-40.55,1
0.7,-0.69,0.07,-43.09,-38.27,18.43,39.28,7.31,-5.09,5
-0.36,-0.16,-0.95,-7.57,-29.66,2.14,12.94,-17.59,11.35,2
-0.01,-0.02,1,3.78,-3.3,1.28,23.96,-0.7,-40.23,1
0.22,0.53,0.8,12.15,-4.27,2.14,29.64,-13.02,-40.56,1
0.23,-0.93,0.33,1.53,-1.28,5.13,27.32,18.04,-11.5,3
-0.01,0.09,-1,2.93,-2.87,1.77,23.49,-24.13,10.77,2
-1.08,0.19,0,30.82,1.77,-9.64,-9.03,3.71,-19.54,4
-0.97,0.09,-0.05,10.44,30.7,5.86,-9.63,1.93,-19.18,4
0.82,0.51,-0.03,2.81,-7.2,-3.78,39.94,-24.79,-2.26,5
-0.99,-0.02,0.09,-58.29,1.34,7.45,-9.12,-13.84,-5.96,4
-0.35,-0.26,-0.92,8.61,-6.1,3.85,16.86,-15.61,12.87,2
-0.03,-0.96,-0.36,40.65,-4.7,-4.39,20.47,10.88,6.35,3
-0.2,0.07,0.98,-0.92,-15.63,2.69,18.03,-0.23,-40.71,1
-0.96,-0.08,0.02,-12.88,-1.04,0.31,-6.98,-20.39,-15.06,4
1,-0.04,0.05,26.31,-8.3,12.02,47.39,-14.64,-4.68,5
0.37,0,0.93,7.51,-1.16,1.59,30.16,2.97,-36.95,1
-0.01,0.8,-0.59,33.33,-13.24,-8.24,25.88,-37.05,-8.64,3
0.17,-0.05,-1.01,0.61,12.88,-0.92,26.38,-19.87,10.94,2
0.24,-0.12,-0.98,5.68,-1.77,0.73,28.59,-17.75,11.06,2
0.99,0.06,0.07,7.63,-2.5,1.53,45.39,-2.43,-7.25,5
1.03,-0.07,0.14,88.32,-4.46,-13,47.64,-14.98,-4.87,5
0.89,0.09,0.44,-17.15,28.32,-1.77,47.57,-14.17,-14.53,5
-0.03,-0.06,0.98,-15.93,-11.29,1.04,21.04,4.28,-39.16,1
0.04,-0.13,0.98,-1.16,-6.71,1.16,22.6,5.65,-37.11,1
-0.29,-0.93,0.24,-0.85,-4.15,-7.75,13.75,18.63,-8.47,3
0.82,-0.11,-0.64,1.28,31.43,10.8,33.51,-10.52,9.86,5
-1.02,-0.09,0.19,3.91,-15.44,-2.87,-9.66,-2.19,-3.78,4
-0.01,-0.01,0.99,3.97,-2.99,2.14,22.34,1.68,-39.23,1
0.21,0.97,0.01,13.98,14.95,8.3,30.08,-32.21,-26.55,3
-0.09,0.89,-0.44,2.38,7.32,2.01,23.08,-37.63,-13.54,3
-0.05,0.02,1,-6.59,-2.44,0.18,22.19,1.07,-40.6,1
0.07,-0.12,-0.99,16.36,4.88,-1.4,24.98,-19.42,12.06,2
0.13,0.01,-0.98,-5.43,2.87,6.53,26.01,-22.31,10.71,2
0.13,0.28,0.93,5.43,-15.01,8.36,25.68,-5.19,-41.46,1
0.17,0.95,-0.02,7.08,1.4,-6.47,27.59,-34.46,-26.12,3
-0.13,-0.04,0.98,-31.8,-20.57,4.94,20.17,2.64,-38.16,1
-0.1,-0.08,1,-11.84,-9.34,-0.18,21.04,4.32,-39.45,1
-1,-0.06,0.02,3.23,-2.26,3.42,-6.47,-21.17,-14.38,4
0.97,-0.18,-0.05,4.76,-1.4,-0.18,45.36,-9.94,-2.81,5
0.95,0.35,-0.08,9.4,-14.95,46.14,41.8,-19.62,0.09,5
-0.99,0,0.11,2.32,0.79,1.71,-7.82,-6.04,-5.04,4
