ax,ay,az,gx,gy,gz,mx,my,mz,label
0.98,-0.11,0.05,8.61,-2.62,1.71,43.41,5.69,-13.15,5
0.99,-0.07,0.03,2.38,-4.33,1.77,43.08,4.65,-12.43,5
0.99,-0.11,0.07,17.33,-3.17,-2.56,43.03,4.57,-12.21,5
0.98,-0.09,0.02,2.50,-0.43,5.49,43.49,4.91,-12.90,5
0.99,-0.07,0.05,3.23,-2.62,-0.06,43.37,4.60,-12.52,5
0.97,-0.09,0.03,14.65,-1.71,-2.44,43.12,4.68,-12.61,5
0.98,-0.11,0.04,12.51,-2.62,-0.18,43.16,4.28,-11.41,5
0.98,-0.09,0.02,20.57,-3.23,-2.87,42.82,4.61,-12.26,5
0.99,-0.12,0.05,17.82,-4.39,-0.06,43.03,4.91,-11.60,5
0.99,-0.10,0.02,12.63,-3.17,-1.28,42.88,4.91,-10.28,5
0.99,-0.12,0.05,8.42,-5.37,0.92,42.70,4.97,-10.94,5
1.00,-0.13,0.06,6.47,-1.53,3.36,42.81,5.24,-10.91,5
0.99,-0.12,0.03,3.05,-2.56,3.05,42.92,4.48,-11.35,5
0.98,-0.10,0.04,-0.61,-2.01,4.52,43.08,4.39,-11.56,5
0.99,-0.11,0.04,4.58,-1.65,2.32,43.07,4.87,-11.21,5
0.98,-0.09,0.02,-0.67,-2.38,3.42,42.92,4.66,-11.39,5
0.98,-0.11,0.05,2.08,-2.14,2.44,42.86,4.72,-11.69,5
0.99,-0.09,0.03,2.44,-1.95,2.62,43.07,4.10,-11.44,5
0.99,-0.10,0.04,2.87,-3.42,1.40,43.01,4.16,-11.88,5
0.99,-0.09,0.03,3.05,-0.24,3.78,42.64,4.66,-11.11,5
0.98,-0.10,0.02,0.24,-0.49,4.52,42.91,4.64,-11.63,5
0.99,-0.09,0.04,-0.06,-1.95,4.33,43.08,4.30,-10.68,5
0.99,-0.10,0.04,-2.44,-0.43,5.68,43.09,4.11,-12.57,5
0.98,-0.08,0.01,0.31,-2.14,3.48,43.04,5.11,-12.02,5
0.99,-0.06,0.02,0.06,-1.22,4.82,43.04,4.54,-12.07,5
0.99,-0.09,0.03,1.53,-2.32,2.32,43.14,4.80,-11.87,5
0.98,-0.06,0.02,0.98,-1.10,3.85,43.77,4.00,-11.50,5
0.99,-0.08,0.03,3.85,-2.87,3.11,43.20,4.10,-11.19,5
0.98,-0.08,0.02,3.42,-2.20,3.42,43.38,4.15,-11.72,5
1.00,-0.08,0.04,4.70,-3.42,3.11,43.10,4.35,-11.22,5
0.98,-0.06,0.02,2.81,-3.17,2.99,43.40,4.38,-11.46,5
1.00,-0.08,0.05,3.17,-2.75,2.14,42.82,4.15,-11.49,5
0.98,-0.05,-0.00,4.27,-0.92,2.99,43.71,4.52,-11.76,5
1.00,-0.08,0.05,5.31,-3.23,0.55,42.91,3.97,-11.50,5
0.96,-0.05,0.02,5.68,-2.81,1.65,42.66,4.80,-12.19,5
0.98,-0.07,0.02,5.37,-2.93,0.24,43.29,4.37,-11.35,5
0.97,-0.07,-0.00,3.78,-1.46,1.46,43.36,4.27,-12.13,5
1.00,-0.07,0.05,7.02,-3.85,0.79,43.18,3.99,-11.95,5
0.97,-0.07,0.01,3.91,-2.62,2.99,43.58,3.76,-12.40,5
0.98,-0.08,0.03,6.16,-1.59,3.48,43.90,4.19,-11.46,5
0.99,-0.08,0.03,7.45,-1.89,-0.98,43.31,4.03,-11.68,5
0.98,-0.06,0.03,5.98,-2.75,2.44,43.91,3.69,-11.67,5
0.98,-0.07,0.03,6.04,0.18,-2.14,43.76,3.80,-11.56,5
0.99,-0.08,0.02,16.60,-3.30,-4.15,43.41,3.92,-11.15,5
0.99,-0.10,0.00,13.98,-0.18,-7.57,43.25,4.17,-12.24,5
0.99,-0.07,0.00,7.39,-2.14,-3.66,42.91,4.35,-11.27,5
0.97,-0.15,-0.02,11.90,-5.31,-8.00,43.20,4.87,-11.74,5
0.99,-0.11,0.02,19.17,-9.64,8.67,43.13,4.14,-11.51,5
0.99,-0.07,0.02,32.65,-8.54,4.64,43.40,4.36,-10.68,5
0.99,-0.08,0.04,26.00,-4.94,5.80,44.25,2.82,-11.23,5
0.99,-0.08,0.02,32.17,-3.05,0.06,44.12,3.39,-10.74,5
0.99,-0.08,0.02,28.69,-2.56,0.55,44.19,2.78,-11.02,5
0.98,-0.09,0.01,24.11,-3.42,0.12,44.56,2.83,-9.99,5
0.99,-0.09,0.02,29.17,-3.78,0.18,44.56,2.22,-9.36,5
0.98,-0.10,0.01,25.88,-4.76,-0.37,44.49,2.19,-9.30,5
0.98,-0.09,0.02,44.98,-5.74,3.11,44.53,2.09,-8.63,5
1.00,-0.07,0.03,41.14,-5.19,2.62,44.82,1.39,-9.59,5
0.98,-0.08,0.02,47.00,-7.69,7.45,45.09,1.34,-8.45,5
1.00,-0.06,0.02,55.42,-5.74,2.50,44.87,0.78,-8.06,5
0.96,-0.10,-0.00,30.27,-2.38,3.30,45.10,0.38,-7.39,5
1.00,-0.06,0.03,54.57,-1.77,-0.24,45.41,0.01,-6.56,5
0.98,-0.09,-0.01,28.81,-3.42,0.00,45.34,-1.22,-6.86,5
1.00,-0.09,-0.01,26.61,7.08,7.26,45.54,-0.60,-6.35,5
1.00,-0.09,-0.02,57.07,-13.24,-6.71,45.87,-1.83,-6.14,5
0.97,-0.08,0.02,12.27,-4.09,7.63,45.85,-1.82,-5.18,5
0.98,-0.09,-0.01,36.07,-7.32,0.67,46.00,-2.64,-6.03,5
1.04,-0.08,0.05,9.83,-3.48,12.45,45.81,-2.33,-4.82,5
0.99,-0.07,0.03,67.44,1.40,7.20,46.02,-3.21,-5.73,5
0.99,-0.06,-0.03,29.79,-4.21,2.32,46.04,-3.21,-4.44,5
0.97,-0.05,0.07,139.95,-20.39,3.23,46.55,-3.22,-3.70,5
1.00,-0.06,0.00,82.03,-16.30,-2.08,46.17,-5.35,-4.05,5
0.97,-0.06,0.04,32.78,-16.17,8.73,46.00,-5.43,-4.11,5
0.98,-0.06,0.02,30.33,-4.58,5.25,46.69,-5.35,-3.65,5
0.99,-0.05,-0.00,38.57,-9.22,0.79,47.20,-5.94,-2.84,5
1.00,-0.07,0.06,78.00,-6.23,-3.23,47.17,-6.87,-2.92,5
0.97,-0.07,0.00,41.87,-5.86,-0.12,47.01,-6.99,-3.53,5
0.99,-0.06,0.02,7.75,0.43,4.58,46.67,-6.91,-3.70,5
0.96,-0.04,-0.02,22.09,-3.17,1.59,46.67,-7.85,-3.76,5
1.00,-0.06,0.02,22.77,-5.07,5.00,47.22,-8.54,-3.06,5
0.99,-0.09,0.08,59.94,-6.59,-1.59,47.12,-8.94,-3.60,5
0.99,-0.03,-0.02,27.10,-2.93,1.95,47.00,-8.72,-2.45,5
0.98,-0.06,0.04,56.82,-10.38,3.42,46.83,-9.16,-2.53,5
0.99,-0.09,0.04,54.38,1.46,4.27,46.78,-9.19,-3.42,5
0.98,-0.06,0.02,32.71,-1.34,5.68,46.58,-9.94,-3.88,5
1.00,-0.08,0.03,21.30,-5.55,1.28,46.62,-10.52,-3.64,5
0.99,-0.07,0.03,0.79,-1.53,1.77,45.92,-10.17,-2.99,5
1.01,-0.07,0.03,9.09,-5.25,-0.98,46.28,-9.99,-3.20,5
0.99,-0.09,0.04,-3.91,1.83,0.73,45.75,-8.81,-2.42,5
1.01,-0.07,0.01,-10.07,-8.48,-4.03,45.74,-7.97,-2.20,5
0.91,0.03,0.25,3.66,-9.70,-13.24,45.17,-7.82,-3.50,5
0.96,-0.08,0.02,18.92,2.87,-3.48,45.03,-7.98,-2.95,5
1.00,-0.13,0.02,22.09,1.22,-2.26,45.01,-7.70,-3.55,5
1.00,-0.10,-0.00,36.13,-4.64,-3.17,45.12,-8.13,-2.44,5
0.99,-0.10,0.06,49.74,-5.07,-13.67,45.09,-8.44,-2.53,5
0.96,-0.15,0.04,60.55,-1.04,-10.44,45.07,-8.03,-2.26,5
0.99,-0.14,0.01,59.27,-0.18,-18.31,44.27,-8.42,-2.83,5
0.96,-0.13,0.02,26.37,-3.85,-7.69,44.18,-8.80,-2.81,5
0.98,-0.18,-0.00,21.55,-0.55,-4.15,44.86,-9.08,-3.50,5
0.98,-0.19,-0.02,14.59,0.12,-2.26,44.68,-8.89,-2.45,5
0.97,-0.17,-0.01,16.17,-3.97,-2.69,44.32,-8.53,-2.27,5
0.98,-0.19,-0.02,16.17,2.99,-3.85,44.12,-8.46,-3.10,5
0.96,-0.16,0.01,5.74,-3.36,4.33,44.41,-8.13,-2.22,5
0.97,-0.17,-0.04,9.52,-0.43,0.37,44.38,-8.54,-1.87,5
0.97,-0.18,-0.02,2.20,-5.00,1.28,44.49,-8.67,-2.53,5
0.98,-0.20,-0.05,7.57,0.06,0.06,44.98,-8.48,-1.48,5
0.97,-0.18,-0.04,2.26,-3.60,1.34,44.19,-8.30,-1.71,5
0.98,-0.16,-0.01,2.81,-3.42,2.50,44.40,-8.20,-2.34,5
0.98,-0.21,-0.05,3.23,-2.93,0.43,44.03,-8.52,-1.88,5
0.97,-0.18,-0.01,-3.23,-5.43,2.44,44.32,-8.67,-2.50,5
0.98,-0.18,-0.03,-0.06,-4.09,4.09,44.53,-8.01,-2.44,5
0.98,-0.19,-0.01,0.92,-4.46,2.87,44.53,-8.31,-1.97,5
0.99,-0.21,-0.04,2.01,-3.23,1.71,44.60,-8.41,-2.99,5
0.97,-0.17,-0.02,-0.37,-4.70,3.48,44.51,-8.97,-2.45,5
0.98,-0.20,-0.02,4.21,-2.26,3.42,44.32,-8.46,-2.78,5
0.97,-0.15,-0.01,2.14,-5.74,3.30,44.93,-8.06,-2.95,5
0.99,-0.20,-0.03,4.52,-2.69,0.00,44.56,-8.75,-2.44,5
0.97,-0.16,0.00,2.81,-5.13,-2.32,44.48,-7.98,-1.87,5
0.99,-0.22,-0.03,4.58,-3.36,-1.04,44.68,-8.61,-2.97,5
0.98,-0.19,0.03,-1.22,-7.81,-1.53,44.70,-7.96,-2.77,5
0.97,-0.18,-0.01,4.39,-3.97,-2.14,44.73,-8.50,-2.70,5
0.96,-0.17,-0.01,8.18,-2.01,-3.97,44.58,-8.26,-2.82,5
0.96,-0.19,-0.00,10.31,-2.69,-6.41,44.59,-8.50,-2.71,5
0.96,-0.21,-0.03,9.70,-3.11,-3.85,44.70,-8.18,-3.44,5
0.97,-0.20,0.01,9.28,-4.46,-5.55,44.78,-7.70,-3.04,5
0.97,-0.25,-0.03,7.87,-3.72,-2.38,44.76,-7.15,-2.12,5
0.96,-0.21,-0.02,6.90,-3.23,-2.99,44.74,-8.08,-2.31,5
0.96,-0.22,-0.01,6.59,-4.27,-1.95,44.68,-7.80,-3.12,5
0.99,-0.28,-0.00,6.65,-3.60,-5.00,44.81,-7.82,-2.69,5
0.96,-0.24,-0.03,8.18,-7.08,-1.10,44.58,-7.96,-3.41,5
0.97,-0.27,0.02,7.26,-6.65,-5.80,45.10,-7.56,-3.31,5
0.96,-0.26,0.00,3.05,-6.23,-0.67,44.68,-6.93,-3.11,5
0.95,-0.23,-0.00,4.03,-6.59,-4.39,44.71,-6.82,-4.03,5
0.95,-0.23,0.03,2.81,-9.09,1.10,45.09,-7.35,-3.48,5
0.99,-0.26,0.03,-1.04,-11.66,2.38,45.18,-7.02,-4.19,5
0.95,-0.22,0.03,-1.46,-23.86,-2.81,45.04,-6.98,-4.50,5
0.96,-0.26,0.07,-5.62,-27.28,-1.77,45.35,-6.76,-5.04,5
0.93,-0.23,0.09,-4.15,-23.38,-0.79,45.84,-6.77,-4.61,5
0.96,-0.27,0.17,-9.03,-26.79,-2.38,45.54,-6.14,-6.04,5
0.95,-0.26,0.13,-1.59,-19.59,-0.24,46.33,-6.07,-7.48,5
0.94,-0.26,0.16,4.52,-17.15,0.06,45.64,-6.32,-7.17,5
0.94,-0.26,0.19,5.07,-16.36,-1.95,46.17,-6.12,-7.06,5
0.93,-0.26,0.18,6.84,-16.72,-2.99,46.26,-6.29,-7.58,5
0.94,-0.27,0.19,7.57,-20.69,-2.62,46.37,-5.66,-8.26,5
0.92,-0.27,0.22,3.54,-16.11,-4.15,46.62,-6.51,-8.28,5
0.93,-0.28,0.23,5.31,-17.40,-8.24,46.15,-5.98,-8.35,5
0.92,-0.29,0.26,6.16,-13.24,-7.69,46.39,-5.30,-8.47,5
0.93,-0.30,0.25,7.14,-7.69,-7.20,46.45,-5.26,-9.85,5
0.92,-0.32,0.25,6.23,-7.08,-11.47,46.61,-5.33,-8.92,5
0.90,-0.33,0.26,13.00,-0.55,-12.63,46.58,-4.68,-10.56,5
0.90,-0.35,0.25,21.24,7.02,-15.32,46.62,-4.09,-9.39,5
0.89,-0.34,0.22,25.51,8.67,-18.19,46.18,-3.82,-9.41,5
0.90,-0.40,0.23,14.10,-3.78,-24.60,46.58,-3.52,-9.08,5
0.90,-0.40,0.19,15.69,5.68,-11.54,45.57,-2.75,-9.14,5
0.87,-0.43,0.18,11.17,0.24,-20.87,45.30,-1.75,-7.60,5
0.86,-0.45,0.19,17.70,8.06,-20.02,45.48,-2.00,-8.42,5
0.88,-0.43,0.18,9.46,5.00,-14.71,44.67,-1.07,-7.96,5
0.87,-0.54,0.18,18.68,17.88,-5.92,44.70,-0.76,-6.85,5
0.86,-0.49,0.11,19.65,19.23,-7.69,45.00,-0.56,-6.77,5
0.86,-0.52,0.10,15.75,14.04,-12.88,43.53,-0.44,-6.56,5
0.84,-0.51,0.07,19.17,15.38,-6.35,43.48,-0.94,-5.10,5
0.88,-0.72,0.10,-6.96,10.62,-4.52,42.82,0.45,-5.71,5
0.83,-0.51,0.04,1.28,6.77,-4.70,42.54,1.27,-4.09,5
0.85,-0.57,0.06,3.23,13.55,0.98,42.32,0.79,-3.77,5
0.83,-0.50,0.02,3.54,10.25,-2.44,42.18,1.22,-4.30,5
0.86,-0.59,0.03,8.24,4.27,-4.64,41.54,1.86,-3.53,5
0.81,-0.53,0.00,5.25,5.74,0.24,41.35,2.20,-3.50,5
0.83,-0.54,0.01,17.09,1.40,-11.54,41.13,1.73,-3.30,5
0.81,-1.50,-0.04,26.92,-6.90,-8.42,42.35,0.51,-4.09,5
0.87,-0.70,0.05,13.06,5.49,-11.41,41.63,1.07,-2.31,5
0.82,-0.55,-0.05,17.64,-4.58,-4.64,41.87,0.77,-1.42,5
0.79,-0.59,-0.05,15.32,-0.67,-5.43,42.09,0.88,-1.88,5
0.83,-0.60,-0.04,-2.20,14.40,0.37,41.96,1.43,-2.14,5
0.78,-0.56,-0.04,4.33,22.40,1.71,41.93,1.81,-2.04,5
0.83,-0.61,-0.05,-7.26,27.71,4.27,41.97,1.59,-1.65,5
0.79,-0.55,-0.08,-5.07,28.69,3.97,41.82,0.93,-0.72,5
0.79,-0.58,-0.10,-11.11,27.34,-0.85,41.08,1.57,0.11,5
0.82,-0.60,-0.12,-4.03,30.33,4.94,40.69,1.73,2.20,5
0.79,-0.58,-0.13,1.16,25.39,3.66,39.40,1.55,1.34,5
0.79,-0.58,-0.18,6.10,22.83,5.49,39.26,1.93,2.47,5
0.79,-0.59,-0.20,11.84,24.60,3.60,39.18,1.38,2.51,5
0.79,-0.59,-0.21,7.63,24.17,8.12,38.23,1.44,2.64,5
0.77,-0.57,-0.23,-1.53,28.32,16.85,38.32,1.46,3.26,5
0.78,-0.54,-0.23,-10.74,38.57,25.21,37.62,1.03,3.69,5
0.79,-0.54,-0.31,-11.11,47.55,32.17,37.48,-0.05,5.81,5
0.79,-0.50,-0.31,-14.89,46.57,34.06,36.62,0.43,5.87,5
0.79,-0.51,-0.35,-9.89,46.39,31.74,36.23,-0.26,6.69,5
0.78,-0.45,-0.39,-12.21,41.75,32.10,36.22,-0.93,6.32,5
0.80,-0.47,-0.41,-15.20,28.02,24.78,35.61,-1.22,7.03,5
0.77,-0.46,-0.42,-6.84,20.14,23.56,35.51,-1.03,8.07,5
0.78,-0.45,-0.43,-10.62,18.31,27.65,35.51,-1.01,7.48,5
0.79,-0.41,-0.44,-1.04,14.89,27.59,35.40,-1.44,8.08,5
0.81,-0.43,-0.40,-5.00,8.12,32.10,35.16,-1.95,8.35,5
0.80,-0.40,-0.45,-9.09,12.82,26.79,35.31,-0.93,7.26,5
0.81,-0.38,-0.43,-3.48,10.13,30.27,34.91,-1.43,8.57,5
0.80,-0.36,-0.47,-2.87,18.55,23.38,34.47,-1.45,8.00,5
0.78,-0.32,-0.46,-8.91,10.07,37.17,34.69,-1.29,7.82,5
0.83,-0.34,-0.46,1.53,20.87,23.50,34.33,-1.57,8.98,5
0.79,-0.29,-0.49,-12.02,13.92,32.96,33.95,-1.56,8.95,5
0.82,-0.31,-0.50,-3.48,14.89,26.55,33.92,-1.87,8.67,5
0.80,-0.26,-0.51,-18.37,11.35,38.76,33.47,-1.68,9.03,5
0.82,-0.27,-0.52,-12.82,5.55,32.35,33.54,-1.44,8.37,5
0.80,-0.24,-0.53,-19.17,4.94,27.77,33.61,-0.72,9.06,5
0.85,-0.24,-0.49,-31.80,-6.96,48.34,34.20,-1.70,8.87,5
0.86,-0.20,-0.49,-23.74,-1.95,38.88,34.12,-1.31,8.31,5
0.85,-0.21,-0.48,-19.47,-2.99,46.69,34.96,-1.18,6.23,5
0.87,-0.17,-0.47,-9.89,-1.10,37.11,35.10,-1.46,8.65,5
0.85,-0.13,-0.48,-13.79,-7.08,40.53,35.55,-2.36,8.36,5
0.90,-0.14,-0.47,-21.48,-11.23,40.34,35.88,-1.16,6.77,5
0.87,-0.10,-0.44,-12.88,-19.59,39.25,36.08,-1.22,7.25,5
0.90,-0.07,-0.43,-17.21,-33.57,46.26,37.05,-2.45,6.16,5
0.90,-0.02,-0.37,0.00,-27.89,31.01,37.18,-2.55,5.76,5
0.91,0.00,-0.37,-3.05,-24.72,31.92,38.18,-2.93,4.08,5
0.96,0.01,-0.34,3.11,-26.06,26.31,38.95,-3.87,4.66,5
0.92,0.05,-0.30,7.02,-38.33,33.02,39.16,-3.87,4.48,5
0.97,0.08,-0.27,12.94,-43.76,34.30,40.09,-5.18,3.09,5
0.92,0.11,-0.23,16.11,-47.42,30.70,41.44,-5.38,1.99,5
0.99,0.13,-0.19,21.55,-45.72,27.16,42.10,-6.40,0.78,5
0.95,0.17,-0.15,35.89,-57.56,28.63,43.19,-8.50,-0.13,5
0.98,0.22,-0.04,54.02,-66.28,24.17,43.51,-9.50,-1.79,5
0.97,0.22,0.05,49.80,-68.85,21.12,44.36,-10.44,-3.85,5
0.94,0.25,0.11,46.88,-39.55,12.33,45.14,-10.94,-5.43,5
0.96,0.25,0.13,48.03,-26.79,3.60,45.73,-11.77,-5.91,5
0.93,0.24,0.14,51.33,-33.69,-5.62,45.94,-12.43,-6.70,5
0.97,0.21,0.21,48.40,-34.18,-2.38,46.42,-12.85,-7.93,5
0.90,0.20,0.24,64.27,-36.32,-3.97,46.86,-12.94,-8.72,5
0.94,0.18,0.27,55.48,-42.60,-1.89,47.46,-13.55,-10.17,5
0.89,0.16,0.33,46.26,-42.97,-4.70,47.78,-13.90,-11.17,5
0.93,0.15,0.38,48.77,-36.93,-7.45,47.69,-14.15,-12.21,5
0.86,0.13,0.40,44.43,-40.34,-7.63,48.33,-13.29,-13.33,5
0.87,0.09,0.46,48.58,-31.37,-3.36,48.06,-13.92,-13.02,5
0.89,0.08,0.45,54.14,-18.80,-5.68,47.79,-13.59,-15.54,5
0.86,0.02,0.52,29.30,-16.05,-6.77,47.91,-12.93,-14.77,5
0.88,0.01,0.50,27.71,-3.97,-14.89,47.95,-12.60,-15.82,5
0.85,-0.00,0.49,41.08,5.19,-15.56,47.80,-11.55,-15.50,5
0.90,-0.06,0.48,56.46,27.40,-12.45,47.02,-11.16,-15.34,5
0.83,-0.08,0.41,41.63,45.72,-13.85,46.81,-9.59,-14.28,5
0.94,-0.11,0.39,50.90,58.84,-6.35,46.69,-9.57,-12.15,5
0.93,-0.13,0.32,44.62,51.27,-4.39,46.20,-9.13,-10.05,5
0.95,-0.17,0.25,59.94,59.08,-2.69,45.78,-9.22,-8.80,5
0.96,-0.16,0.16,42.18,56.46,-10.19,45.12,-8.33,-7.79,5
0.98,-0.18,0.12,43.70,49.93,-13.18,44.57,-8.68,-6.29,5
0.97,-0.19,0.07,32.35,42.72,-13.67,44.47,-8.62,-4.44,5
0.96,-0.21,0.02,35.34,37.41,-14.40,43.73,-8.87,-4.36,5
0.99,-0.23,-0.04,34.97,39.06,-19.90,43.37,-8.19,-2.55,5
0.98,-0.28,-0.08,29.85,21.85,-34.24,43.46,-8.02,-2.03,5
0.96,-0.31,-0.10,17.82,23.07,-33.57,42.92,-7.12,0.20,5
0.92,-0.32,-0.13,20.02,14.71,-35.89,42.38,-6.19,-0.20,5
0.93,-0.36,-0.14,22.71,-1.83,-41.20,42.31,-5.80,-0.18,5
0.87,-0.38,-0.14,18.13,-4.09,-32.10,41.92,-4.94,-0.04,5
0.88,-0.43,-0.15,14.83,-11.60,-29.42,42.41,-4.68,0.09,5
0.88,-0.44,-0.13,10.01,-12.02,-42.18,42.47,-3.64,0.01,5
0.85,-0.52,-0.11,13.12,-16.48,-49.68,41.97,-2.54,-0.55,5
0.81,-0.52,-0.12,14.59,-9.83,-53.83,41.87,-1.55,-0.43,5
0.83,-0.65,-0.13,6.23,-5.86,-46.81,41.48,0.63,-0.26,5
0.79,-0.61,-0.12,-12.88,-12.15,-20.57,41.11,1.37,-1.09,5
0.77,-0.62,-0.10,-17.09,-24.11,-21.06,41.11,1.77,-2.59,5
0.76,-0.64,-0.06,-32.10,-35.46,-20.02,41.43,2.47,-2.83,5
0.75,-0.67,0.03,-51.27,-58.17,-13.61,41.96,3.54,-4.70,5
0.72,-0.67,0.10,-35.77,-47.97,-16.17,42.18,3.94,-6.69,5
0.74,-0.69,0.11,-60.73,-56.09,11.29,42.91,3.78,-8.70,5
0.70,-0.62,0.27,-67.75,-53.10,23.99,43.51,3.45,-10.33,5
0.74,-0.63,0.35,-39.55,-54.14,40.65,44.85,2.43,-12.18,5
0.72,-0.53,0.42,-75.87,-50.54,61.46,45.28,1.07,-13.83,5
0.75,-0.48,0.46,-58.11,-38.82,74.58,45.50,-0.85,-16.88,5
0.74,-0.39,0.51,-48.83,-18.80,67.93,46.57,-2.91,-18.51,5
0.78,-0.38,0.55,-57.13,-13.00,63.35,47.47,-5.11,-18.69,5
0.81,-0.22,0.57,-57.25,-4.15,53.59,46.85,-6.29,-19.04,5
0.79,-0.17,0.60,-51.27,-5.98,44.98,46.88,-7.45,-19.06,5
0.80,-0.08,0.57,-56.82,6.90,44.62,47.20,-9.19,-18.75,5
0.81,0.00,0.57,-62.19,16.24,44.74,47.19,-10.85,-19.03,5
0.83,0.09,0.56,-83.56,21.91,52.12,46.78,-12.40,-17.72,5
0.80,0.15,0.52,-61.58,28.93,42.18,45.85,-13.16,-17.46,5
0.88,0.21,0.50,-66.83,31.62,41.63,46.19,-14.17,-15.61,5
0.83,0.27,0.40,-60.79,30.21,25.39,45.78,-14.56,-15.36,5
0.84,0.33,0.39,-52.00,33.94,22.58,45.47,-15.10,-12.85,5
0.85,0.35,0.33,-59.88,24.29,22.34,45.18,-15.59,-12.38,5
0.89,0.40,0.32,-60.30,38.94,26.86,44.64,-15.56,-10.60,5
0.85,0.43,0.21,-49.26,42.48,17.58,44.47,-15.77,-8.94,5
0.89,0.46,0.17,-55.79,46.57,7.69,43.62,-15.31,-7.70,5
0.88,0.45,0.08,-43.64,49.50,-7.08,42.61,-14.61,-5.57,5
0.88,0.45,0.03,-49.26,50.17,-15.93,41.93,-13.24,-5.62,5
0.88,0.43,-0.05,-40.53,57.31,-27.95,41.56,-11.78,-3.55,5
0.89,0.39,-0.11,-43.58,55.85,-27.34,40.11,-9.79,-0.54,5
0.90,0.34,-0.20,-37.29,47.55,-41.08,39.59,-8.68,1.07,5
0.92,0.29,-0.26,-25.45,36.62,-36.93,39.06,-7.17,0.31,5
0.89,0.26,-0.28,-17.76,24.78,-34.24,38.10,-5.52,2.38,5
0.91,0.21,-0.32,-23.93,27.95,-34.06,38.23,-4.39,2.95,5
0.90,0.17,-0.35,-29.11,24.35,-30.33,37.00,-3.64,4.30,5
0.90,0.12,-0.39,-28.50,17.70,-34.30,36.51,-1.99,3.96,5
0.92,0.09,-0.38,-29.72,15.56,-36.01,36.13,0.32,3.66,5
0.89,0.03,-0.43,-36.38,13.67,-51.51,35.41,2.06,4.76,5
0.91,-0.04,-0.43,-38.27,5.80,-61.22,34.46,3.72,4.59,5
0.89,-0.15,-0.46,-19.47,-5.98,-47.06,33.86,5.51,4.06,5
0.87,-0.15,-0.42,-15.14,-16.60,-36.87,33.87,6.54,4.09,5
0.86,-0.19,-0.39,-16.85,-4.52,-52.61,33.74,7.21,3.37,5
0.88,-0.26,-0.39,-10.50,-9.09,-60.36,32.95,8.52,3.22,5
0.89,-0.33,-0.49,-13.00,-24.05,-17.03,32.65,9.38,2.03,5
0.85,-0.43,-0.24,7.87,-44.19,3.23,34.31,8.67,1.93,5
0.87,-0.29,-0.36,6.16,-8.54,-0.49,34.88,8.37,1.12,5
0.90,-0.33,-0.32,-15.44,-34.48,12.21,34.17,8.75,1.94,5
0.85,-0.51,-0.27,-8.12,-43.09,25.15,35.89,9.09,-0.43,5
0.90,-0.28,-0.27,10.68,-41.14,40.71,36.99,8.12,-0.37,5
0.97,-0.26,-0.23,10.13,-58.72,57.80,38.64,6.12,-1.98,5
0.91,-0.08,-0.08,11.96,-86.30,75.87,41.20,4.31,-2.73,5
1.01,-0.10,-0.04,9.34,-75.38,70.80,42.74,2.22,-4.63,5
0.94,-0.00,0.02,13.73,-84.47,65.00,43.93,0.65,-7.24,5
1.05,0.00,0.10,28.63,-87.04,47.61,44.90,-1.12,-9.14,5
0.92,0.09,0.24,18.68,-93.20,32.47,45.62,-2.67,-11.62,5
0.98,0.09,0.34,41.02,-90.70,23.68,46.13,-3.03,-13.15,5
0.89,0.10,0.40,63.96,-86.06,11.23,46.19,-3.88,-15.48,5
0.88,0.05,0.47,36.38,-52.80,-13.43,45.74,-3.31,-17.41,5
0.84,0.05,0.50,40.16,-52.80,-6.35,45.58,-2.95,-17.31,5
0.87,0.01,0.55,65.86,-50.78,-1.89,45.48,-2.53,-19.31,5
0.81,-0.01,0.55,39.61,-49.62,-15.69,45.68,-1.86,-20.50,5
0.76,-0.05,0.59,6.47,-52.12,-13.61,44.58,-1.73,-21.81,5
0.75,-0.06,0.66,-37.54,-70.92,-30.40,44.71,-1.34,-23.13,5
0.72,-0.13,0.68,7.26,-50.60,-37.84,43.26,-0.15,-23.80,5
0.61,-0.13,0.77,-1.46,-36.62,-74.28,42.71,1.20,-25.44,5
0.65,-0.18,0.75,-11.35,-37.90,-103.52,41.31,3.47,-27.00,5
0.61,-0.22,0.80,-2.44,-33.14,-105.90,39.94,5.63,-26.29,5
0.55,-0.29,0.78,-4.09,-25.21,-106.32,37.54,7.23,-28.03,5
0.50,-0.32,0.77,-11.23,-26.00,-90.03,35.38,8.87,-28.52,5
0.47,-0.33,0.84,-5.43,-14.10,-69.82,33.70,10.17,-29.55,5
0.44,-0.37,0.81,17.46,0.85,-63.90,32.01,11.36,-28.85,5
0.44,-0.40,0.84,-21.24,37.84,-51.45,31.15,11.77,-28.94,5
0.45,-0.41,0.81,-26.67,45.41,-37.23,31.34,12.76,-28.58,5
0.48,-0.36,0.79,-61.71,66.41,-24.48,31.26,11.74,-27.73,5
0.50,-0.39,0.82,-8.36,54.14,-30.33,31.64,11.79,-28.47,5
0.59,-0.29,0.70,-72.45,86.49,-29.17,32.58,11.43,-28.11,5
0.56,-0.33,0.71,-43.95,55.85,-39.98,31.97,11.68,-28.52,5
0.62,-0.31,0.70,-29.97,54.93,-31.01,32.35,11.47,-28.89,5
