ax,ay,az,gx,gy,gz,mx,my,mz,label
0.11,0.44,0.89,-28.32,22.03,-7.26,26.20,-9.97,-43.66,1
0.13,0.44,0.85,-21.73,17.33,-6.29,27.14,-10.34,-41.35,1
0.14,0.47,0.88,-11.78,5.13,-4.33,27.11,-10.95,-41.96,1
0.15,0.49,0.84,-9.70,6.41,-7.93,27.86,-11.35,-40.94,1
0.17,0.48,0.85,-2.93,5.62,-2.14,27.76,-11.63,-41.15,1
0.18,0.51,0.84,-5.98,7.32,-6.90,27.77,-11.45,-41.56,1
0.19,0.49,0.83,-6.41,9.77,-4.58,28.80,-12.38,-40.77,1
0.20,0.51,0.82,-4.82,2.14,-0.18,28.92,-12.60,-41.25,1
0.21,0.51,0.82,-0.79,-0.43,-1.46,28.64,-12.45,-41.59,1
0.21,0.52,0.82,-0.49,0.79,-2.14,28.67,-12.16,-40.82,1
0.22,0.53,0.82,-3.17,4.82,-3.23,28.93,-12.67,-40.10,1
0.23,0.52,0.78,-4.15,4.94,-4.46,29.60,-13.12,-40.23,1
0.23,0.53,0.80,-1.65,-0.24,0.49,29.48,-12.76,-41.71,1
0.24,0.53,0.79,-6.04,1.10,0.85,29.92,-13.33,-41.39,1
0.24,0.55,0.79,-4.82,0.61,1.22,29.54,-13.26,-41.50,1
0.24,0.55,0.78,1.10,-1.77,2.69,29.77,-13.24,-40.28,1
0.24,0.55,0.78,3.60,-2.32,0.61,30.03,-13.33,-40.80,1
0.24,0.55,0.78,0.85,-2.99,0.55,29.91,-13.21,-39.81,1
0.24,0.55,0.78,4.21,-3.23,2.14,29.92,-13.55,-40.77,1
0.24,0.55,0.78,5.74,-3.60,2.32,30.37,-13.59,-40.25,1
0.24,0.55,0.78,3.85,-3.42,2.44,29.94,-13.32,-40.83,1
0.24,0.55,0.78,4.27,-3.60,2.32,30.10,-13.75,-40.66,1
0.24,0.55,0.79,9.34,-5.43,3.30,30.26,-13.53,-40.81,1
0.23,0.54,0.79,8.91,-4.39,4.70,29.86,-13.54,-39.72,1
0.23,0.55,0.80,10.56,-4.82,3.48,30.09,-13.64,-40.21,1
0.23,0.53,0.78,5.37,-4.03,0.79,29.90,-13.60,-40.28,1
0.22,0.53,0.80,9.46,-6.04,3.05,29.86,-13.23,-40.93,1
0.22,0.53,0.80,12.15,-4.27,2.14,29.64,-13.02,-40.56,1
0.23,0.51,0.81,16.42,-2.44,4.76,29.42,-12.62,-40.73,1
0.22,0.51,0.80,36.87,-6.53,2.56,29.82,-12.62,-39.69,1
0.22,0.48,0.84,22.46,-5.55,3.78,29.64,-11.55,-40.56,1
0.21,0.48,0.84,9.77,1.28,3.42,29.83,-11.85,-40.39,1
0.21,0.47,0.84,29.79,-2.93,3.85,30.04,-11.77,-40.28,1
0.21,0.45,0.85,23.99,-5.07,4.03,30.08,-11.57,-40.64,1
0.21,0.44,0.86,14.40,-2.75,4.15,29.35,-10.42,-40.54,1
0.21,0.43,0.86,8.06,-0.37,3.36,29.39,-9.78,-40.92,1
0.20,0.42,0.87,20.39,-1.16,3.42,29.57,-9.73,-41.10,1
0.22,0.40,0.88,20.69,3.54,-1.10,29.60,-8.58,-40.70,1
0.22,0.39,0.89,8.91,-0.67,1.89,29.59,-8.62,-41.22,1
0.21,0.38,0.86,24.96,1.04,-0.79,29.46,-7.43,-41.44,1
0.22,0.36,0.87,10.25,-4.70,-1.16,29.36,-7.86,-41.22,1
0.23,0.35,0.90,12.27,-3.42,-1.40,28.98,-7.65,-41.48,1
0.22,0.35,0.90,26.31,-3.36,-4.82,29.22,-6.81,-41.47,1
0.23,0.31,0.92,25.94,-6.04,-3.91,29.39,-6.13,-39.89,1
0.22,0.30,0.90,32.90,-1.65,-10.19,28.64,-5.40,-41.00,1
0.24,0.27,0.94,36.80,-0.79,-9.34,28.56,-4.25,-40.70,1
0.23,0.21,0.91,37.17,-2.26,-4.21,28.52,-2.55,-40.43,1
0.23,0.21,0.96,28.44,-4.03,-3.30,28.55,-2.69,-40.76,1
0.25,0.17,0.95,27.53,-1.71,-5.25,28.25,-1.62,-39.50,1
0.24,0.15,0.94,11.90,-1.71,-2.93,28.66,-1.17,-39.81,1
0.25,0.14,0.96,21.12,0.92,-3.48,29.20,-0.42,-39.43,1
0.25,0.11,0.94,14.71,3.60,-2.38,29.06,0.02,-39.26,1
0.26,0.13,0.94,0.06,9.46,-4.52,29.66,-0.88,-39.42,1
0.28,0.12,0.95,-4.27,4.33,-2.38,29.55,-0.68,-40.42,1
0.29,0.13,0.95,-0.43,3.23,0.73,29.65,-1.11,-38.45,1
0.28,0.14,0.94,9.28,-1.16,0.43,29.69,-1.83,-39.21,1
0.29,0.12,0.94,3.97,-0.73,0.49,29.86,-0.51,-37.99,1
0.29,0.13,0.93,3.54,-1.16,1.40,30.21,-0.66,-37.95,1
0.29,0.13,0.94,2.14,-2.08,1.95,29.31,-0.79,-39.53,1
0.30,0.13,0.93,2.44,-4.64,1.83,29.61,-0.88,-39.78,1
0.29,0.14,0.94,-3.17,-5.13,-0.55,30.40,-0.52,-39.03,1
0.28,0.14,0.94,12.82,-7.39,-1.04,29.54,-0.48,-39.05,1
0.28,0.15,0.93,11.54,-5.37,3.54,29.58,-0.54,-39.71,1
0.28,0.09,0.93,16.85,-13.61,7.26,29.61,-0.20,-39.58,1
0.27,0.14,0.74,11.84,-24.90,18.74,29.19,0.16,-38.66,1
0.25,0.06,0.99,43.21,-27.22,-9.16,28.93,0.89,-37.99,1
0.20,0.01,0.92,36.01,-27.04,2.26,28.58,1.54,-38.85,1
0.19,0.01,0.99,34.48,-24.66,1.83,27.82,1.97,-38.96,1
0.15,-0.09,1.02,23.25,-21.61,6.04,26.94,2.97,-38.95,1
0.15,-0.03,1.00,6.59,-23.80,3.78,26.72,2.66,-38.70,1
0.13,-0.04,1.01,18.80,-12.33,1.40,26.22,3.45,-39.33,1
0.12,-0.05,0.98,5.49,-8.18,1.34,25.89,3.33,-38.96,1
0.11,-0.04,0.99,13.43,-9.22,-0.31,25.61,3.92,-38.66,1
0.10,-0.07,0.98,12.08,-9.22,-1.04,24.80,4.86,-38.62,1
0.11,-0.10,1.02,-0.37,-4.64,-4.52,24.96,4.28,-38.20,1
0.11,-0.06,0.98,35.16,-14.47,-5.25,24.78,4.83,-38.46,1
0.09,-0.06,0.97,4.52,1.28,4.70,24.50,4.96,-38.42,1
0.10,-0.09,0.99,8.24,1.16,-0.24,24.79,4.65,-38.61,1
0.11,-0.12,0.97,11.72,0.06,-0.67,25.01,4.88,-39.01,1
0.11,-0.11,0.99,6.04,-2.01,-0.18,25.24,4.72,-38.39,1
0.11,-0.11,0.97,9.95,-5.68,4.88,24.79,5.68,-37.45,1
0.11,-0.10,0.99,7.20,-8.67,2.20,24.87,5.11,-37.59,1
0.09,-0.11,0.97,6.77,-11.96,0.18,24.83,6.09,-37.67,1
0.08,-0.11,0.98,-1.16,-17.76,-1.16,24.12,5.83,-37.32,1
0.06,-0.10,1.00,-6.59,-15.81,0.55,23.93,5.36,-38.17,1
0.05,-0.12,0.99,-1.71,-13.00,0.06,23.38,5.09,-38.60,1
0.04,-0.09,1.02,-11.41,-19.29,2.08,23.86,4.80,-38.70,1
0.02,-0.05,0.97,-18.13,-24.84,5.80,22.71,4.90,-38.01,1
0.01,-0.04,0.99,-14.28,-24.29,11.23,22.50,3.82,-39.33,1
-0.02,-0.03,0.93,-4.15,-28.14,4.33,21.45,3.77,-38.23,1
-0.05,-0.03,1.00,-1.59,-18.43,2.50,21.42,3.45,-39.77,1
-0.07,-0.02,1.00,-1.04,-16.11,-0.43,21.42,3.27,-39.06,1
-0.07,-0.00,1.00,-5.86,-2.32,2.01,20.95,3.03,-39.73,1
-0.07,-0.00,0.98,-7.39,6.47,0.49,21.66,2.78,-39.18,1
-0.05,0.02,0.99,-10.74,20.69,-7.39,21.69,2.16,-39.79,1
-0.02,0.02,1.01,-7.63,26.06,1.53,22.17,1.44,-40.80,1
-0.00,0.04,0.96,-13.06,24.78,5.86,22.83,1.31,-40.28,1
0.01,0.10,1.00,-21.61,-1.34,8.85,23.33,0.43,-40.03,1
0.01,0.09,0.74,-17.03,-9.77,3.30,22.79,-0.27,-40.44,1
0.00,0.04,0.99,28.99,6.90,-1.10,23.03,0.96,-40.33,1
0.02,0.07,0.98,17.46,-4.33,1.89,23.71,1.38,-40.94,1
0.05,0.05,0.98,11.60,-2.62,0.37,22.78,1.20,-40.06,1
0.01,-0.17,1.05,30.15,-5.98,0.73,23.67,1.42,-39.56,1
0.02,-0.03,1.05,77.82,-19.29,1.71,23.63,2.99,-39.53,1
-0.00,-0.01,0.99,3.66,-13.00,-2.20,23.03,2.75,-38.89,1
-0.01,-0.01,0.99,4.27,-3.72,-5.80,23.56,2.64,-39.98,1
-0.03,-0.00,0.99,9.03,-5.31,-1.46,22.28,2.70,-38.85,1
0.05,-0.09,0.99,3.78,-3.54,3.78,22.91,2.61,-38.78,1
-0.02,-0.01,0.99,4.33,-3.97,-2.20,23.16,2.83,-39.77,1
-0.01,-0.05,1.00,1.83,-3.11,-1.83,22.47,2.58,-38.61,1
-0.04,-0.02,1.00,4.27,-3.42,-3.23,22.51,1.97,-39.36,1
-0.01,-0.00,0.99,4.76,-3.48,-8.06,22.35,2.23,-38.21,1
-0.03,-0.01,0.99,3.85,-3.42,-13.06,22.29,2.83,-38.94,1
-0.00,-0.03,0.99,3.36,-2.56,-7.87,22.62,2.09,-39.65,1
-0.01,0.00,1.00,3.05,-2.99,-5.80,22.60,1.77,-39.97,1
0.00,-0.05,0.99,4.88,-2.87,-6.29,22.42,2.01,-39.16,1
-0.03,0.02,0.99,4.09,-3.17,-5.00,22.41,2.59,-39.29,1
-0.00,-0.03,1.00,4.09,-3.60,-19.23,21.72,2.08,-40.20,1
-0.02,-0.01,0.99,3.48,-2.99,-4.15,22.06,2.28,-40.00,1
-0.01,-0.02,0.99,3.85,-3.42,-5.49,21.74,2.54,-40.53,1
-0.01,-0.02,1.00,4.03,-3.36,1.22,22.46,2.19,-39.64,1
-0.01,-0.01,0.99,3.97,-2.93,1.46,22.09,1.72,-38.99,1
-0.01,-0.01,1.00,4.27,-3.11,2.26,22.01,2.06,-39.58,1
-0.01,-0.01,0.99,3.97,-3.05,1.40,22.33,1.88,-38.26,1
-0.01,-0.01,1.00,4.03,-3.17,1.77,21.77,1.54,-39.06,1
-0.01,-0.01,1.00,3.85,-2.99,1.59,22.40,1.76,-39.37,1
-0.01,-0.01,0.99,4.03,-3.05,1.53,22.41,2.14,-38.66,1
-0.01,-0.01,0.99,3.91,-3.17,2.75,22.28,2.26,-39.34,1
-0.01,-0.01,0.99,3.85,-3.05,2.14,22.38,1.77,-39.40,1
-0.01,-0.01,0.99,3.78,-3.11,1.77,22.42,1.89,-39.59,1
-0.02,-0.02,0.99,3.91,-3.23,2.32,22.23,2.21,-38.96,1
-0.01,-0.01,0.99,4.15,-2.99,1.40,22.33,1.97,-39.43,1
-0.01,-0.01,0.99,3.91,-3.05,1.40,22.84,1.84,-40.12,1
-0.01,-0.01,0.99,3.85,-3.11,1.65,22.55,1.84,-40.09,1
-0.01,-0.01,0.99,3.91,-3.17,1.83,22.51,1.89,-39.66,1
-0.01,-0.01,0.99,3.85,-2.93,1.65,22.38,1.51,-39.75,1
-0.01,-0.01,0.99,4.15,-3.11,1.65,22.95,1.54,-39.73,1
-0.01,-0.01,0.99,4.09,-3.23,1.53,22.86,1.60,-39.64,1
-0.01,-0.01,1.00,3.85,-3.05,1.59,22.71,1.57,-39.39,1
-0.01,-0.01,0.99,3.85,-3.05,1.59,22.51,1.22,-40.09,1
-0.01,-0.01,0.99,3.91,-3.05,2.50,22.47,1.89,-39.60,1
-0.01,-0.01,0.99,4.03,-3.05,2.26,22.91,1.49,-39.64,1
-0.01,-0.01,0.99,4.09,-2.99,2.38,23.21,1.03,-38.83,1
-0.02,-0.02,1.00,3.85,-3.23,5.19,22.99,1.22,-39.84,1
-0.01,-0.01,0.99,3.97,-2.99,2.14,22.34,1.68,-39.23,1
-0.01,-0.01,0.99,3.85,-3.05,1.65,22.99,0.76,-38.85,1
-0.01,-0.01,0.99,4.09,-3.11,1.46,23.00,1.46,-39.40,1
-0.01,-0.01,0.99,3.85,-3.11,1.46,23.18,1.50,-39.20,1
-0.01,-0.01,0.99,4.03,-3.11,1.46,23.00,1.14,-39.09,1
-0.01,-0.01,0.99,3.97,-3.17,1.53,22.92,1.42,-39.82,1
-0.01,-0.01,0.99,3.91,-3.11,1.71,22.68,1.68,-39.18,1
-0.01,-0.01,0.99,3.78,-2.99,1.59,22.86,1.33,-39.34,1
-0.01,-0.01,0.99,3.91,-3.05,1.89,23.35,1.48,-39.26,1
-0.01,-0.01,0.99,3.85,-3.23,1.59,23.18,1.65,-39.18,1
-0.01,-0.01,0.99,4.03,-3.05,1.65,23.24,2.21,-40.59,1
-0.01,-0.01,0.99,4.09,-3.23,1.53,23.50,1.86,-38.98,1
-0.01,-0.01,0.99,3.85,-3.30,1.40,23.57,1.18,-39.38,1
-0.01,-0.01,0.99,3.91,-3.17,1.46,22.94,1.67,-39.12,1
-0.01,-0.01,0.99,3.66,-3.17,2.08,22.88,1.62,-39.49,1
-0.01,-0.01,0.99,3.97,-3.05,1.71,22.71,1.67,-40.38,1
-0.01,-0.01,0.99,3.97,-3.17,1.46,22.91,1.77,-39.60,1
-0.01,-0.01,0.99,4.09,-3.23,1.65,22.50,1.32,-39.27,1
-0.01,-0.01,0.99,4.03,-3.11,1.40,22.52,1.99,-40.67,1
-0.01,-0.01,0.99,3.97,-3.23,1.53,23.57,1.98,-39.64,1
-0.02,-0.01,0.99,3.85,-3.17,1.65,23.38,1.33,-39.89,1
-0.01,-0.01,0.99,3.91,-3.11,1.59,22.75,1.32,-40.12,1
-0.01,-0.01,0.99,4.03,-3.17,1.59,23.16,1.68,-38.50,1
-0.01,-0.01,0.99,3.97,-3.11,1.34,23.10,1.68,-39.54,1
-0.01,-0.01,0.99,4.03,-3.11,1.46,22.97,1.86,-39.82,1
-0.01,-0.01,0.99,3.85,-3.11,1.40,23.00,1.51,-38.94,1
-0.01,-0.01,0.99,4.03,-3.30,1.53,23.54,1.76,-38.92,1
-0.02,-0.01,0.99,3.91,-2.99,1.46,23.07,1.54,-39.40,1
-0.01,-0.01,0.99,3.91,-3.05,1.59,23.14,1.20,-40.39,1
-0.01,-0.01,0.99,4.09,-3.05,1.46,23.43,2.21,-39.99,1
-0.01,-0.01,0.99,4.03,-3.17,1.46,23.02,1.55,-39.60,1
-0.01,-0.01,0.99,3.97,-2.99,1.71,22.88,1.37,-40.16,1
-0.01,-0.01,0.99,3.97,-3.17,1.10,22.85,1.89,-39.37,1
-0.01,-0.01,0.99,3.91,-2.99,1.34,22.83,1.75,-39.50,1
-0.02,0.03,0.99,3.85,-2.99,-0.67,22.00,3.25,-38.70,1
0.07,-0.06,1.02,3.78,-8.79,9.95,22.18,3.15,-40.01,1
-0.01,-0.00,0.99,1.34,-3.17,1.83,21.62,3.10,-38.72,1
-0.00,-0.04,1.10,27.34,-14.65,-6.71,21.28,3.69,-39.37,1
-0.04,-0.03,0.92,0.24,4.39,2.62,21.61,3.70,-39.59,1
-0.03,-0.01,0.87,-13.18,5.92,2.32,21.67,3.61,-39.92,1
0.00,-0.01,1.05,5.74,-4.27,-0.73,21.90,3.82,-39.48,1
-0.00,-0.03,1.06,4.70,-0.24,-2.93,22.03,3.58,-40.17,1
-0.01,-0.01,0.95,-2.01,-8.12,3.11,22.12,2.48,-39.45,1
-0.01,-0.00,1.01,-3.91,-1.95,1.77,21.55,3.15,-40.37,1
-0.01,-0.01,1.00,8.67,-11.05,2.44,21.94,3.11,-39.32,1
-0.03,-0.01,0.98,3.72,-10.93,4.03,21.44,2.86,-39.27,1
-0.03,-0.02,1.02,7.75,-18.31,1.71,21.11,2.83,-39.48,1
-0.03,-0.01,0.98,7.51,-16.97,2.38,20.61,2.89,-40.03,1
-0.07,-0.01,1.01,-0.92,-13.06,3.30,20.68,3.30,-39.20,1
-0.07,-0.02,0.97,3.72,-16.97,0.79,19.82,3.28,-39.49,1
-0.08,0.00,1.00,-3.36,2.26,15.56,19.81,3.47,-39.92,1
-0.07,-0.00,0.99,6.23,-4.76,1.34,19.79,2.72,-38.70,1
-0.08,0.00,0.99,2.99,0.49,0.24,20.07,2.78,-40.04,1
-0.07,0.00,1.00,3.05,0.12,0.49,20.41,2.58,-38.77,1
-0.07,-0.00,0.99,4.46,-2.26,1.40,19.86,3.28,-39.39,1
-0.07,-0.00,1.00,2.93,0.85,0.79,20.28,3.14,-40.55,1
-0.07,0.00,0.99,5.68,-4.27,1.77,20.21,2.38,-40.41,1
-0.06,0.00,0.99,2.69,-1.28,1.34,20.73,2.80,-39.84,1
-0.07,-0.00,0.99,3.36,-3.36,1.04,19.97,3.34,-39.59,1
-0.07,0.00,0.99,2.50,-1.04,1.65,20.91,2.75,-39.84,1
-0.06,0.01,1.00,1.77,-3.11,2.99,20.29,3.12,-39.64,1
-0.09,0.02,0.99,-6.71,-1.28,3.23,20.47,2.66,-39.92,1
-0.07,0.02,1.00,0.00,-3.30,2.69,20.97,2.40,-39.73,1
-0.06,0.02,1.00,-11.47,-1.65,4.33,20.18,2.21,-39.65,1
-0.06,0.06,0.99,-33.39,0.12,5.49,20.12,1.10,-39.89,1
-0.06,0.11,0.98,-47.00,1.46,5.07,20.36,-0.45,-41.87,1
-0.05,0.16,0.98,-52.67,2.50,3.78,21.36,-1.48,-41.61,1
-0.05,0.21,0.95,-32.65,-2.20,4.82,20.50,-2.91,-40.95,1
-0.05,0.24,0.96,-35.64,1.71,2.50,21.18,-3.98,-42.31,1
-0.04,0.28,0.94,-25.76,-0.67,5.13,20.83,-4.61,-42.08,1
-0.04,0.30,0.93,-21.91,1.16,2.26,21.01,-6.20,-42.26,1
-0.04,0.33,0.93,-16.30,-0.61,2.62,21.98,-6.57,-42.22,1
-0.04,0.35,0.91,-26.25,-0.67,2.69,21.45,-6.85,-43.08,1
-0.04,0.38,0.91,-31.86,1.16,3.85,21.66,-8.83,-42.98,1
-0.04,0.39,0.90,-7.14,-2.99,2.38,21.62,-8.67,-42.97,1
-0.04,0.40,0.90,-1.46,-1.77,2.14,21.55,-9.27,-42.64,1
-0.04,0.41,0.90,-0.79,-1.71,1.59,21.34,-8.92,-42.04,1
-0.04,0.41,0.90,-4.39,-2.14,1.95,21.15,-9.51,-42.55,1
-0.04,0.42,0.89,-0.49,-2.38,0.61,22.11,-9.40,-41.94,1
-0.04,0.42,0.90,8.48,-3.30,1.04,21.74,-9.58,-43.10,1
-0.04,0.42,0.89,2.44,-3.11,1.34,21.74,-9.52,-42.31,1
-0.04,0.42,0.89,5.68,-2.75,0.85,21.83,-8.96,-43.79,1
-0.04,0.42,0.90,2.99,-3.48,1.10,21.59,-9.42,-42.46,1
-0.04,0.42,0.90,5.13,-2.26,1.10,22.07,-9.16,-42.88,1
-0.04,0.42,0.89,3.60,-2.99,1.16,22.01,-8.92,-43.24,1
-0.04,0.41,0.89,4.27,-2.14,0.67,21.73,-9.63,-43.38,1
-0.04,0.41,0.90,7.69,-2.87,0.43,21.77,-9.14,-42.43,1
-0.04,0.41,0.89,5.19,-3.30,0.67,22.25,-8.91,-42.03,1
-0.04,0.41,0.90,4.58,-2.56,0.43,21.64,-9.24,-41.87,1
-0.03,0.40,0.90,6.10,-2.38,0.92,21.67,-7.97,-42.47,1
-0.03,0.40,0.90,5.86,-1.71,-0.18,21.78,-8.72,-42.38,1
-0.03,0.39,0.92,26.61,-0.92,-0.85,21.63,-8.41,-42.74,1
-0.03,0.37,0.92,27.77,-1.04,-1.53,21.41,-7.26,-42.49,1
-0.02,0.35,0.93,27.77,-3.97,1.46,21.04,-6.24,-41.85,1
-0.03,0.33,0.93,14.53,-3.48,-0.43,20.83,-6.13,-42.65,1
-0.02,0.32,0.95,20.26,-2.75,-0.61,21.42,-5.98,-41.20,1
-0.03,0.30,0.94,23.99,-4.88,0.61,21.30,-5.27,-42.14,1
-0.02,0.29,0.95,19.59,-2.62,-0.61,21.17,-5.03,-41.72,1
-0.02,0.27,0.94,24.05,-3.85,-2.50,21.80,-4.14,-42.44,1
-0.03,0.23,0.97,30.64,-4.21,-1.04,21.13,-3.33,-42.15,1
-0.03,0.21,0.97,32.65,-6.41,-2.08,21.50,-2.69,-41.64,1
-0.03,0.18,0.96,38.51,-2.93,-2.81,21.46,-1.43,-41.21,1
-0.03,0.16,0.98,17.15,-1.89,0.55,21.68,-1.45,-41.86,1
-0.02,0.15,0.97,43.03,-3.48,-3.60,21.33,-0.70,-41.61,1
-0.02,0.08,1.00,40.53,-2.50,-2.20,21.57,0.73,-40.63,1
-0.02,0.06,0.98,33.81,-3.85,-3.05,21.66,1.39,-40.55,1
-0.02,0.04,1.00,26.06,-4.39,-0.79,21.42,1.93,-39.97,1
-0.02,0.00,0.99,35.52,-4.03,-2.62,21.02,2.65,-41.26,1
-0.02,-0.02,0.99,19.35,-2.08,0.67,21.53,3.43,-40.73,1
-0.02,-0.04,1.00,22.09,-0.98,-1.89,21.34,3.61,-40.71,1
-0.01,-0.06,1.00,17.21,0.73,1.04,21.79,4.31,-39.37,1
-0.01,-0.07,1.00,17.21,0.12,-0.06,21.50,4.75,-39.59,1
-0.01,-0.08,0.99,20.94,0.98,-1.40,21.97,5.68,-38.42,1
0.00,-0.11,1.00,22.46,3.97,-0.49,21.61,5.80,-38.43,1
0.00,-0.11,0.98,17.40,-0.67,-0.79,21.35,6.76,-37.63,1
0.01,-0.13,0.99,14.40,2.87,0.18,21.15,6.57,-37.94,1
0.02,-0.14,1.00,19.65,4.70,-1.46,21.66,6.75,-38.50,1
0.02,-0.16,0.98,15.20,0.24,0.37,22.33,7.50,-38.76,1
0.02,-0.16,0.98,9.52,-0.79,0.43,22.00,7.42,-37.68,1
0.02,-0.17,0.98,10.38,-0.37,0.06,21.77,8.02,-36.89,1
0.02,-0.17,0.98,3.11,-1.95,1.28,22.12,7.17,-37.84,1
0.03,-0.18,0.98,12.82,-4.03,1.04,21.87,7.10,-36.41,1
0.03,-0.18,0.99,5.68,-1.77,1.65,21.90,7.74,-37.00,1
0.03,-0.19,0.98,11.23,-2.08,1.40,21.85,7.54,-37.60,1
0.03,-0.19,0.98,10.38,-1.16,1.16,21.89,8.36,-36.35,1
0.03,-0.20,0.98,8.00,-1.53,0.73,21.81,7.54,-36.71,1
0.03,-0.20,0.97,6.59,-2.14,2.14,22.41,8.23,-36.79,1
0.03,-0.20,0.98,7.57,-4.39,0.24,22.03,8.24,-36.43,1
0.03,-0.20,0.97,2.93,-2.62,0.73,21.87,8.86,-37.96,1
0.03,-0.20,0.98,1.71,-2.75,1.22,22.24,8.26,-37.23,1
0.03,-0.21,0.97,3.72,-3.48,0.79,22.22,8.51,-36.87,1
0.03,-0.20,0.98,3.78,-3.11,0.73,22.06,8.14,-37.57,1
0.03,-0.20,0.97,2.56,-4.03,0.37,22.12,8.70,-36.38,1
0.03,-0.20,0.98,3.60,-3.48,0.49,21.83,8.25,-36.00,1
0.03,-0.20,0.97,3.78,-3.66,1.28,21.70,8.37,-36.98,1
0.03,-0.20,0.98,2.26,-3.85,1.04,22.23,8.84,-37.13,1
0.03,-0.20,0.97,2.69,-3.66,1.10,22.46,8.15,-35.96,1
0.03,-0.20,0.98,1.22,-3.66,1.16,22.19,8.39,-37.49,1
0.03,-0.20,0.97,3.23,-4.03,1.10,21.57,7.71,-37.21,1
0.03,-0.19,0.98,0.92,-4.21,0.31,22.18,8.19,-36.33,1
0.02,-0.19,0.97,0.31,-3.85,0.92,22.06,7.76,-36.79,1
0.02,-0.18,0.98,1.46,-5.07,0.98,21.91,7.93,-37.18,1
0.03,-0.18,0.98,-0.37,-3.48,1.28,21.74,7.26,-36.58,1
0.02,-0.18,0.98,0.37,-4.58,0.43,22.02,8.01,-37.11,1
0.02,-0.17,0.98,-1.71,-4.46,1.71,22.02,7.46,-37.99,1
0.02,-0.16,0.99,-3.91,-5.80,1.46,21.70,6.58,-38.28,1
0.01,-0.15,0.98,-4.58,-5.31,1.53,21.94,6.73,-38.34,1
0.01,-0.14,0.99,-5.74,-8.18,0.92,22.18,6.31,-38.12,1
0.00,-0.13,0.98,-5.74,-6.77,0.85,21.91,6.79,-38.72,1
-0.00,-0.13,0.99,-4.46,-6.77,2.32,21.55,6.23,-37.30,1
-0.01,-0.11,0.99,-4.64,-5.25,1.77,21.78,6.07,-38.56,1
-0.00,-0.10,0.99,-2.08,-4.70,1.34,21.50,5.29,-39.44,1
-0.01,-0.10,0.99,-3.54,-5.80,2.38,21.25,5.03,-38.42,1
-0.01,-0.09,0.99,-5.62,-5.92,1.83,21.64,5.37,-38.56,1
-0.02,-0.08,1.00,-7.69,-7.26,2.44,21.85,5.44,-39.11,1
-0.02,-0.06,1.00,-7.39,-8.18,3.23,21.55,4.74,-39.12,1
-0.03,-0.06,0.98,-15.93,-11.29,1.04,21.04,4.28,-39.16,1
-0.04,-0.03,0.99,-6.47,-9.89,2.32,21.07,3.78,-39.38,1
-0.05,-0.03,1.00,-0.92,-6.96,3.05,21.22,4.49,-38.50,1
-0.05,-0.03,1.00,-0.18,-7.69,1.95,21.07,3.12,-39.33,1
-0.06,-0.02,0.99,0.67,-8.36,1.65,20.46,3.65,-39.72,1
-0.06,-0.02,0.99,1.22,-6.65,1.77,20.46,3.74,-39.98,1
-0.06,-0.02,1.01,1.28,-9.64,2.81,20.39,3.36,-39.10,1
-0.07,-0.02,0.99,2.50,-11.41,3.48,20.10,3.69,-38.94,1
-0.08,-0.01,1.00,-7.45,-6.77,3.17,20.39,2.97,-40.03,1
-0.08,0.00,1.00,-8.30,-8.97,2.01,19.69,3.08,-40.69,1
-0.09,0.01,0.99,1.34,-5.25,2.75,19.36,2.93,-40.10,1
-0.09,0.01,1.00,3.66,-4.52,2.81,19.75,3.14,-40.33,1
-0.09,0.01,0.99,3.23,-6.23,1.95,20.21,2.48,-40.66,1
-0.10,0.01,0.99,3.17,-5.25,1.46,19.81,2.22,-39.89,1
-0.09,0.01,0.99,4.76,-3.85,1.59,19.80,2.78,-40.93,1
-0.10,0.01,0.99,3.97,-4.27,0.12,19.34,3.08,-40.42,1
-0.10,0.01,0.99,2.01,-4.82,2.01,19.81,2.42,-40.81,1
-0.10,0.01,0.99,2.75,-3.91,2.01,18.96,2.82,-40.33,1
-0.10,0.02,0.99,3.05,-4.33,0.85,19.24,3.16,-41.00,1
-0.11,0.01,0.99,3.66,-4.82,1.04,19.18,2.43,-40.10,1
-0.11,0.01,0.99,3.91,-4.76,1.16,19.19,2.62,-40.04,1
-0.11,0.01,0.99,4.70,-5.74,1.65,19.30,2.66,-39.78,1
-0.11,0.01,0.98,2.69,-3.17,1.22,19.41,2.39,-39.87,1
-0.11,0.02,0.99,3.42,-4.70,1.65,19.32,2.27,-39.93,1
-0.11,0.03,0.98,0.98,-4.27,1.16,19.53,2.20,-40.53,1
-0.11,0.01,1.00,0.06,-3.97,-0.49,19.37,3.28,-39.00,1
-0.12,0.02,0.99,3.54,-5.31,1.10,18.95,2.29,-40.20,1
-0.12,0.02,0.99,3.11,-3.60,0.49,19.37,1.81,-40.66,1
-0.12,0.02,0.98,4.39,-4.21,1.34,19.63,2.33,-40.52,1
-0.12,0.02,0.99,3.54,-1.59,0.55,19.31,2.22,-40.80,1
-0.12,0.02,0.99,5.43,-4.82,0.31,18.99,2.10,-40.49,1
-0.12,0.02,0.99,2.69,-1.95,1.22,19.02,2.21,-39.77,1
-0.11,0.02,0.99,4.52,-4.15,1.40,18.92,2.51,-39.61,1
-0.12,0.02,0.99,3.54,-3.17,0.43,19.20,2.71,-39.86,1
